# Averaged between times 200.000000 and 250.000000 with spacing 0.500000
# z		 var(ux)		 var(uz)		 var(mag(u))
0.000625	11005.837942	314.147254	11010.818950
0.001875	22371.602489	1001.340481	22396.420423
0.003125	28737.563412	1800.855097	28799.367970
0.004375	32328.894707	2586.927017	32441.424235
0.005625	34499.540598	3327.847933	34673.020768
0.006875	35890.391650	4001.031785	36130.554173
0.008125	36894.678032	4615.709667	37204.515949
0.009375	37665.344539	5172.027411	38045.282099
0.010625	38326.796070	5686.047834	38776.526072
0.011875	38879.956375	6152.038302	39397.507345
0.013125	39376.139704	6585.479646	39960.022860
0.014375	39813.960312	6987.067756	40462.294579
0.015625	40226.451536	7369.183929	40938.158742
0.016875	40596.911936	7724.313188	41369.871995
0.018125	40950.203419	8062.325381	41783.022648
0.019375	41279.142524	8381.003643	42170.013204
0.020625	41599.243727	8688.492938	42547.163293
0.021875	41889.297301	8977.303163	42892.409158
0.023125	42162.323452	9254.795293	43219.608782
0.024375	42411.271449	9518.328711	43521.363238
0.025625	42647.047362	9774.693321	43809.375028
0.026875	42858.552105	10016.265650	44071.449348
0.028125	43054.919142	10249.848316	44317.560301
0.029375	43234.008404	10472.800600	44545.137919
0.030625	43400.048908	10692.724458	44759.591155
0.031875	43550.242601	10901.639020	44956.857998
0.033125	43686.793590	11107.151255	45140.428982
0.034375	43810.967615	11305.966640	45310.977972
0.035625	43923.714085	11505.958972	45470.886840
0.036875	44028.988311	11697.211814	45622.134665
0.038125	44125.511585	11887.489970	45764.948069
0.039375	44215.090363	12072.396792	45900.200093
0.040625	44295.267297	12260.131390	46027.238420
0.041875	44371.321737	12439.363508	46148.764585
0.043125	44440.421849	12618.451281	46263.877026
0.044375	44505.070226	12792.619687	46373.922172
0.045625	44562.161795	12970.818144	46478.086305
0.046875	44617.847587	13141.235708	46579.426480
0.048125	44668.646982	13312.974298	46676.890707
0.049375	44716.924222	13481.228123	46771.519288
0.050625	44758.529806	13655.265663	46861.903777
0.051875	44799.266652	13823.031718	46950.280401
0.053125	44835.016705	13993.671475	47035.345424
0.054375	44868.121508	14162.264347	47117.928259
0.055625	44894.370476	14337.719956	47196.806167
0.056875	44919.335635	14508.081300	47273.574091
0.058125	44939.512717	14681.969483	47347.648663
0.059375	44958.289220	14854.478048	47420.629733
0.060625	44973.498996	15033.783367	47493.248492
0.061875	44991.058542	15208.497309	47567.162183
0.063125	45007.695808	15386.459456	47642.010112
0.064375	45024.745148	15563.026221	47717.370391
0.065625	45038.480747	15745.604091	47792.462264
0.066875	45052.336031	15923.806496	47866.588469
0.068125	45063.638613	16104.655366	47939.841523
0.069375	45074.666632	16283.821951	48012.632626
0.070625	45084.890446	16467.693529	48086.952396
0.071875	45098.320596	16646.809776	48162.750768
0.073125	45114.253859	16827.240182	48241.775802
0.074375	45133.769924	17005.177198	48323.457629
0.075625	45156.531868	17186.311637	48409.809452
0.076875	45182.963880	17362.628706	48497.895198
0.078125	45212.966530	17539.552509	48589.876194
0.079375	45245.951938	17713.976192	48683.911810
0.080625	45282.763275	17890.881030	48782.877911
0.081875	45320.950545	18063.647081	48881.717002
0.083125	45361.958580	18237.038249	48983.768636
0.084375	45404.755344	18408.641573	49087.050675
0.085625	45452.049712	18582.799547	49195.884555
0.086875	45500.143834	18754.107874	49304.563389
0.088125	45550.978009	18926.660108	49416.592573
0.089375	45601.871061	19098.538650	49528.677511
0.090625	45654.397975	19273.520055	49643.862291
0.091875	45703.508927	19447.100622	49755.595367
0.093125	45751.029754	19622.787350	49867.057714
0.094375	45795.000089	19798.865541	49975.731171
0.095625	45838.194947	19978.506678	50085.537457
0.096875	45877.873336	20157.520300	50192.185200
0.098125	45917.307142	20338.778468	50299.937487
0.099375	45955.813174	20520.465714	50407.416018
0.100625	45996.058567	20705.290713	50518.267998
0.101875	46034.903672	20889.181092	50627.881345
0.103125	46074.388088	21074.750145	50739.284884
0.104375	46112.899435	21260.233195	50850.263958
0.105625	46152.709663	21448.281523	50964.076689
0.106875	46190.259240	21634.949363	51075.777920
0.108125	46227.951375	21822.874850	51188.730899
0.109375	46263.968189	22010.369730	51300.556572
0.110625	46300.952288	22200.196065	51414.878826
0.111875	46334.238027	22388.438291	51525.759412
0.113125	46366.372197	22577.884270	51636.753439
0.114375	46394.777812	22766.878421	51744.823320
0.115625	46422.480721	22958.369058	51854.034220
0.116875	46444.242937	23148.330127	51957.903233
0.118125	46463.747680	23339.753972	52061.114155
0.119375	46479.050027	23530.927127	52161.185252
0.120625	46494.059007	23725.010837	52263.079337
0.121875	46503.358981	23917.663430	52359.998458
0.123125	46510.221074	24112.080188	52456.332123
0.124375	46512.008500	24306.367858	52548.864045
0.125625	46511.864183	24503.958376	52641.981528
0.126875	46504.944881	24700.075248	52729.172765
0.128125	46494.827122	24898.209485	52815.248731
0.129375	46480.117178	25096.231515	52897.992308
0.130625	46464.026955	25297.877696	52982.019820
0.131875	46442.694247	25497.805202	53061.414041
0.133125	46418.601093	25699.836967	53140.191010
0.134375	46390.136751	25901.594985	53215.813779
0.135625	46359.596728	26107.196408	53292.281958
0.136875	46324.079024	26310.756392	53364.230187
0.138125	46285.937288	26516.495483	53435.758736
0.139375	46244.224674	26721.806010	53504.781723
0.140625	46201.063945	26931.175465	53575.346176
0.141875	46153.944525	27138.154633	53642.125337
0.143125	46104.791303	27347.299067	53709.041561
0.144375	46052.621171	27555.718297	53773.832030
0.145625	45999.418734	27768.201936	53840.605336
0.146875	45942.809648	27977.730000	53903.824903
0.148125	45884.798909	28189.188733	53967.667962
