# Averaged between times 400.000000 and 600.000000 with spacing 1.000000
# z		 var(b)
0.001250	0.000290
0.003750	0.002484
0.006250	0.006410
0.008750	0.011033
0.011250	0.015361
0.013750	0.018689
0.016250	0.020863
0.018750	0.021996
0.021250	0.022376
0.023750	0.022260
0.026250	0.021855
0.028750	0.021304
0.031250	0.020688
0.033750	0.020058
0.036250	0.019432
0.038750	0.018827
0.041250	0.018243
0.043750	0.017687
0.046250	0.017156
0.048750	0.016659
0.051250	0.016189
0.053750	0.015754
0.056250	0.015345
0.058750	0.014964
0.061250	0.014603
0.063750	0.014262
0.066250	0.013933
0.068750	0.013617
0.071250	0.013308
0.073750	0.013010
0.076250	0.012721
0.078750	0.012445
0.081250	0.012184
0.083750	0.011938
0.086250	0.011709
0.088750	0.011496
0.091250	0.011298
0.093750	0.011111
0.096250	0.010932
0.098750	0.010758
0.101250	0.010586
0.103750	0.010417
0.106250	0.010249
0.108750	0.010084
0.111250	0.009921
0.113750	0.009763
0.116250	0.009608
0.118750	0.009458
0.121250	0.009309
0.123750	0.009163
0.126250	0.009018
0.128750	0.008876
0.131250	0.008735
0.133750	0.008595
0.136250	0.008457
0.138750	0.008318
0.141250	0.008178
0.143750	0.008034
0.146250	0.007885
0.148750	0.007732
0.151250	0.007575
0.153750	0.007415
0.156250	0.007255
0.158750	0.007096
0.161250	0.006939
0.163750	0.006786
0.166250	0.006636
0.168750	0.006492
0.171250	0.006350
0.173750	0.006213
0.176250	0.006077
0.178750	0.005947
0.181250	0.005819
0.183750	0.005696
0.186250	0.005575
0.188750	0.005459
0.191250	0.005345
0.193750	0.005234
0.196250	0.005123
0.198750	0.005017
0.201250	0.004911
0.203750	0.004811
0.206250	0.004713
0.208750	0.004620
0.211250	0.004530
0.213750	0.004446
0.216250	0.004364
0.218750	0.004286
0.221250	0.004210
0.223750	0.004138
0.226250	0.004066
0.228750	0.003997
0.231250	0.003928
0.233750	0.003862
0.236250	0.003796
0.238750	0.003732
0.241250	0.003668
0.243750	0.003605
0.246250	0.003542
0.248750	0.003481
0.251250	0.003421
0.253750	0.003364
0.256250	0.003309
0.258750	0.003256
0.261250	0.003206
0.263750	0.003158
0.266250	0.003113
0.268750	0.003071
0.271250	0.003032
0.273750	0.002997
0.276250	0.002964
0.278750	0.002933
0.281250	0.002904
0.283750	0.002876
0.286250	0.002848
0.288750	0.002821
0.291250	0.002795
0.293750	0.002769
0.296250	0.002744
0.298750	0.002720
0.301250	0.002697
0.303750	0.002675
0.306250	0.002654
0.308750	0.002633
0.311250	0.002612
0.313750	0.002592
0.316250	0.002573
0.318750	0.002553
0.321250	0.002534
0.323750	0.002514
0.326250	0.002494
0.328750	0.002474
0.331250	0.002453
0.333750	0.002432
0.336250	0.002411
0.338750	0.002390
0.341250	0.002368
0.343750	0.002348
0.346250	0.002328
0.348750	0.002310
0.351250	0.002294
0.353750	0.002281
0.356250	0.002270
0.358750	0.002260
0.361250	0.002252
