# Averaged between times 100.000000 and 200.000000 with spacing 1.000000
# z		 var(ux)		 var(uz)		 var(mag(u))
0.617500	872.894644	1835.718435	2035.188981
0.622500	895.717014	1825.435501	2035.692825
0.627500	918.694534	1814.753102	2036.220922
0.632500	941.814219	1803.674654	2036.782596
0.637500	965.062989	1792.203736	2037.386825
0.642500	988.427383	1780.344092	2038.042152
0.647500	1011.894266	1768.099622	2038.757034
0.652500	1035.450640	1755.474373	2039.539635
0.657500	1059.082523	1742.472541	2040.397100
0.662500	1082.773507	1729.098497	2041.334641
0.667500	1106.503607	1715.356847	2042.354786
0.672500	1130.248886	1701.252478	2043.457046
0.677500	1153.982192	1686.790605	2044.638201
0.682500	1177.675103	1671.976773	2045.893326
0.687500	1201.300574	1656.816841	2047.217318
0.692500	1224.835293	1641.316946	2048.606373
0.697500	1248.260855	1625.483458	2050.058861
0.702500	1271.563938	1609.322936	2051.575627
0.707500	1294.736091	1592.842101	2053.160062
0.712500	1317.773221	1576.047805	2054.817950
0.717500	1340.674618	1558.946999	2056.556969
0.722500	1363.441800	1541.546665	2058.385986
0.727500	1386.077944	1523.853721	2060.314694
0.732500	1408.588157	1505.874890	2062.353803
0.737500	1430.979888	1487.616535	2064.515377
0.742500	1453.262469	1469.084492	2066.812595
0.747500	1475.445445	1450.283904	2069.258600
0.752500	1497.536045	1431.219081	2071.864613
0.757500	1519.536548	1411.893380	2074.637796
0.762500	1541.442431	1392.309119	2077.579534
0.767500	1563.242031	1372.467499	2080.684795
0.772500	1584.917573	1352.368531	2083.942544
0.777500	1606.446620	1332.010967	2087.336622
0.782500	1627.803120	1311.392234	2090.846445
0.787500	1648.957759	1290.508380	2094.447262
0.792500	1669.877973	1269.354021	2098.110189
0.797500	1690.528476	1247.922278	2101.802667
0.802500	1710.872986	1226.204727	2105.489937
0.807500	1730.877061	1204.191339	2109.137523
0.812500	1750.511030	1181.870444	2112.713923
0.817500	1769.751834	1159.228690	2116.192484
0.822500	1788.582872	1136.251027	2119.551639
0.827500	1806.991714	1112.920722	2122.773275
0.832500	1824.966626	1089.219471	2125.839986
0.837500	1842.493742	1065.127585	2128.732763
0.842500	1859.556404	1040.624232	2131.430489
0.847500	1876.136617	1015.687649	2133.911278
0.852500	1892.217078	990.295251	2136.154377
0.857500	1907.781867	964.423648	2138.140951
0.862500	1922.815189	938.048602	2139.853153
0.867500	1937.299373	911.144982	2141.272470
0.872500	1951.213349	883.686744	2142.378450
0.877500	1964.531144	855.646976	2143.147389
0.882500	1977.218827	826.998000	2143.549534
0.887500	1989.229093	797.711546	2143.544011
0.892500	2000.494428	767.758947	2143.072282
0.897500	2010.920661	737.111323	2142.051797
0.902500	2020.382018	705.739690	2140.370917
0.907500	2028.717140	673.614974	2137.884677
0.912500	2035.724762	640.707943	2134.410160
0.917500	2041.158305	606.989139	2129.720840
0.922500	2044.719445	572.428934	2123.539951
0.927500	2046.049391	536.997896	2115.531719
0.932500	2044.713068	500.667715	2105.285780
0.937500	2040.167645	463.413091	2092.286370
0.942500	2031.706744	425.215185	2075.857518
0.947500	2018.373472	386.067374	2055.077069
0.952500	1998.830742	345.984221	2028.647655
0.957500	1971.154383	305.015042	1994.690001
0.962500	1932.468620	263.264644	1950.378106
0.967500	1878.281579	220.926486	1891.273490
0.972500	1801.316978	178.338964	1810.153471
0.977500	1689.623109	136.086358	1695.112965
0.982500	1523.932149	95.186387	1526.911721
0.987500	1275.032308	57.435764	1276.329418
0.992500	903.713004	25.995510	904.087981
0.997500	367.556491	6.192786	367.608820
