# Averaged between times 100.000000 and 103.000000 with spacing 1.000000
# z		 var(b)
0.002500	0.012315
0.007500	0.012813
0.012500	0.007989
0.017500	0.005249
0.022500	0.003617
0.027500	0.002832
0.032500	0.002374
0.037500	0.002109
0.042500	0.001898
0.047500	0.001756
0.052500	0.001599
0.057500	0.001500
0.062500	0.001428
0.067500	0.001364
0.072500	0.001267
0.077500	0.001134
0.082500	0.000994
0.087500	0.000880
0.092500	0.000810
0.097500	0.000759
0.102500	0.000737
0.107500	0.000787
0.112500	0.000912
0.117500	0.001057
0.122500	0.001208
0.127500	0.001372
0.132500	0.001459
0.137500	0.001449
0.142500	0.001345
0.147500	0.001198
0.152500	0.001070
0.157500	0.001041
0.162500	0.001049
0.167500	0.001051
0.172500	0.001047
0.177500	0.001038
0.182500	0.001028
0.187500	0.001022
0.192500	0.001019
0.197500	0.001009
0.202500	0.000988
0.207500	0.000953
0.212500	0.000908
0.217500	0.000853
0.222500	0.000796
0.227500	0.000744
0.232500	0.000698
0.237500	0.000662
0.242500	0.000629
0.247500	0.000599
0.252500	0.000566
0.257500	0.000538
0.262500	0.000516
0.267500	0.000496
0.272500	0.000477
0.277500	0.000459
0.282500	0.000441
0.287500	0.000426
0.292500	0.000411
0.297500	0.000398
0.302500	0.000386
0.307500	0.000376
0.312500	0.000368
0.317500	0.000367
0.322500	0.000378
0.327500	0.000409
0.332500	0.000449
0.337500	0.000483
0.342500	0.000504
0.347500	0.000513
0.352500	0.000516
0.357500	0.000513
0.362500	0.000508
0.367500	0.000506
0.372500	0.000515
0.377500	0.000537
0.382500	0.000565
0.387500	0.000593
0.392500	0.000615
0.397500	0.000632
0.402500	0.000643
0.407500	0.000648
0.412500	0.000646
0.417500	0.000640
0.422500	0.000630
0.427500	0.000622
0.432500	0.000629
0.437500	0.000645
0.442500	0.000640
0.447500	0.000621
0.452500	0.000604
0.457500	0.000583
0.462500	0.000553
0.467500	0.000514
0.472500	0.000470
0.477500	0.000430
0.482500	0.000400
0.487500	0.000382
0.492500	0.000373
0.497500	0.000372
0.502500	0.000372
0.507500	0.000373
0.512500	0.000376
0.517500	0.000385
0.522500	0.000405
0.527500	0.000435
0.532500	0.000466
0.537500	0.000497
0.542500	0.000523
0.547500	0.000542
0.552500	0.000548
0.557500	0.000541
0.562500	0.000521
0.567500	0.000491
0.572500	0.000457
0.577500	0.000425
0.582500	0.000400
0.587500	0.000381
0.592500	0.000371
0.597500	0.000370
0.602500	0.000383
0.607500	0.000414
0.612500	0.000460
0.617500	0.000521
0.622500	0.000592
0.627500	0.000642
0.632500	0.000655
0.637500	0.000649
0.642500	0.000629
0.647500	0.000587
0.652500	0.000535
0.657500	0.000500
0.662500	0.000485
0.667500	0.000475
0.672500	0.000466
0.677500	0.000461
0.682500	0.000458
0.687500	0.000461
0.692500	0.000469
0.697500	0.000484
0.702500	0.000501
0.707500	0.000518
0.712500	0.000532
0.717500	0.000540
0.722500	0.000545
0.727500	0.000552
0.732500	0.000562
0.737500	0.000572
0.742500	0.000583
0.747500	0.000601
0.752500	0.000629
0.757500	0.000660
0.762500	0.000690
0.767500	0.000710
0.772500	0.000718
0.777500	0.000716
0.782500	0.000710
0.787500	0.000703
0.792500	0.000676
0.797500	0.000631
0.802500	0.000578
0.807500	0.000531
0.812500	0.000516
0.817500	0.000530
0.822500	0.000562
0.827500	0.000606
0.832500	0.000664
0.837500	0.000719
0.842500	0.000752
0.847500	0.000784
0.852500	0.000808
0.857500	0.000806
0.862500	0.000785
0.867500	0.000759
0.872500	0.000745
0.877500	0.000772
0.882500	0.000844
0.887500	0.000924
0.892500	0.000993
0.897500	0.001053
0.902500	0.001111
0.907500	0.001168
0.912500	0.001246
0.917500	0.001357
0.922500	0.001435
0.927500	0.001473
0.932500	0.001492
0.937500	0.001498
0.942500	0.001520
0.947500	0.001558
0.952500	0.001680
0.957500	0.001965
0.962500	0.002473
0.967500	0.003161
0.972500	0.003832
0.977500	0.004496
0.982500	0.005422
0.987500	0.006909
0.992500	0.009509
0.997500	0.009262
