# Averaged between times 100.000000 and 103.000000 with spacing 1.000000
# z		 var(ux)		 var(uz)		 var(mag(u))
0.002500	26275.466860	815.925452	26288.310301
0.007500	34998.787807	2293.801800	35075.145256
0.012500	38082.099757	3648.811364	38259.673229
0.017500	39514.992372	4903.375258	39823.153225
0.022500	40340.827091	6084.131331	40804.048816
0.027500	40985.126153	7177.319124	41617.890806
0.032500	41536.754025	8193.409274	42347.349314
0.037500	42030.852301	9158.181172	43026.666697
0.042500	42503.737075	10090.446213	43693.401293
0.047500	42958.899771	10997.972706	44351.953502
0.052500	43339.173266	11888.020250	44947.928585
0.057500	43604.134667	12771.734679	45444.888346
0.062500	43796.350825	13656.616688	45886.157587
0.067500	43972.298664	14545.483753	46327.227800
0.072500	44147.083023	15443.022209	46784.437193
0.077500	44311.875019	16358.013936	47252.541615
0.082500	44451.945251	17300.319211	47721.448039
0.087500	44560.679998	18277.457438	48188.657909
0.092500	44634.028085	19292.737663	48653.271134
0.097500	44650.531321	20344.655953	49097.056114
0.102500	44568.612941	21426.903693	49482.297448
0.107500	44349.258414	22529.242562	49773.232846
0.112500	43976.114125	23639.184608	49954.497648
0.117500	43458.904177	24742.819473	50033.306780
0.122500	42824.779073	25825.208840	50030.542521
0.127500	42109.333052	26872.392427	49972.516255
0.132500	41347.185518	27874.445294	49883.815077
0.137500	40563.317154	28826.908644	49781.376096
0.142500	39770.454567	29729.702663	49673.190501
0.147500	38962.607550	30585.375745	49553.993535
0.152500	38117.717262	31397.430760	49407.954601
0.157500	37225.612266	32168.159988	49228.750767
0.162500	36292.975041	32897.740077	49021.163605
0.167500	35329.514421	33585.294431	48790.500591
0.172500	34348.581469	34229.817929	48543.371112
0.177500	33369.247611	34830.017548	48289.015097
0.182500	32415.009253	35383.735158	48038.203357
0.187500	31513.538244	35888.033269	47803.746960
0.192500	30690.379231	36340.133458	47597.904221
0.197500	29959.904626	36738.395729	47428.317506
0.202500	29321.899782	37082.857151	47296.601425
0.207500	28767.294711	37375.310736	47200.823901
0.212500	28290.625374	37619.049794	47140.830283
0.217500	27900.687029	37818.500357	47122.497044
0.222500	27618.254943	37978.944942	47155.302086
0.227500	27458.231643	38106.342599	47242.453004
0.232500	27413.604099	38207.093790	47374.966927
0.237500	27459.192078	38287.671651	47539.073031
0.242500	27579.459527	38354.260053	47733.941214
0.247500	27787.762931	38412.641996	47975.791816
0.252500	28110.743708	38468.306054	48277.982146
0.257500	28567.280964	38526.487990	48637.487889
0.262500	29160.275245	38592.116506	49043.548252
0.267500	29868.547161	38669.829159	49487.323359
0.272500	30643.760840	38764.007075	49958.829741
0.277500	31423.634631	38878.684687	50442.153679
0.282500	32150.931836	39017.328215	50917.720028
0.287500	32784.624852	39182.537830	51367.711652
0.292500	33301.551688	39375.758247	51779.594032
0.297500	33693.153835	39597.141627	52146.873928
0.302500	33960.056388	39845.633197	52467.368073
0.307500	34105.171597	40119.124325	52739.384108
0.312500	34128.022798	40414.432911	52958.218356
0.317500	34026.560322	40727.121053	53117.603681
0.322500	33805.158378	41051.470042	53215.263562
0.327500	33477.908071	41380.858683	53255.341866
0.332500	33063.400318	41708.438384	53245.267151
0.337500	32578.881555	42027.813493	53192.170375
0.342500	32038.474263	42333.479970	53101.830312
0.347500	31452.819168	42620.871806	52978.401412
0.352500	30829.381645	42886.027082	52824.338185
0.357500	30174.262363	43125.116747	52641.117202
0.362500	29499.153685	43334.159966	52432.972002
0.367500	28826.869423	43509.108089	52209.544424
0.372500	28184.617610	43646.258127	51981.701928
0.377500	27598.725307	43742.747448	51758.671886
0.382500	27091.239504	43796.891763	51546.497035
0.387500	26675.185525	43808.330867	51346.446827
0.392500	26352.183916	43778.051254	51155.457338
0.397500	26113.555447	43708.338003	50968.401416
0.402500	25944.147541	43602.644811	50780.741802
0.407500	25827.274007	43465.334249	50590.259925
0.412500	25747.757581	43301.306532	50396.778019
0.417500	25691.127319	43115.624004	50199.929685
0.422500	25641.437536	42913.184607	49997.038537
0.427500	25582.123153	42698.353243	49783.381072
0.432500	25499.664398	42474.477006	49554.258236
0.437500	25386.070937	42243.411408	49306.497769
0.442500	25239.353787	42005.315147	49038.820738
0.447500	25064.001510	41758.915731	48752.061769
0.452500	24871.042811	41502.308011	48449.275724
0.457500	24674.406699	41234.133513	48134.528781
0.462500	24484.524345	40954.731152	47811.010093
0.467500	24304.092969	40666.767467	47480.291369
0.472500	24127.080618	40375.024968	47142.588032
0.477500	23939.948494	40085.406469	46797.210713
0.482500	23729.194548	39803.669482	46444.688042
0.487500	23491.987726	39534.514232	46089.730166
0.492500	23237.785285	39281.227087	45740.837602
0.497500	22979.213027	39045.672930	45405.987226
0.502500	22723.450932	38828.460503	45088.966913
0.507500	22472.888074	38629.266627	44790.057091
0.512500	22231.205842	38447.256177	44509.364660
0.517500	22006.130935	38281.437825	44248.847328
0.522500	21805.495534	38130.834152	44011.214885
0.527500	21631.459447	37994.467732	43797.392600
0.532500	21478.071348	37871.268803	43604.849187
0.537500	21334.157160	37760.018092	43428.218074
0.542500	21190.604722	37659.372732	43262.337607
0.547500	21045.123002	37567.965584	43104.827029
0.552500	20899.894159	37484.504143	42955.629246
0.557500	20756.877610	37407.785161	42814.966138
0.562500	20622.580320	37336.749187	42685.446700
0.567500	20509.146915	37270.710443	42572.499176
0.572500	20423.174925	37209.690144	42478.993326
0.577500	20356.583734	37154.730256	42401.141145
0.582500	20288.033481	37107.869988	42329.227478
0.587500	20198.923461	37071.611313	42255.417838
0.592500	20081.763863	37048.243027	42178.096837
