0.0000000000 0.0000000000
0.0012500000 0.0107696133
0.0037500000 0.0108437873
0.0062500000 0.0109019214
0.0087500000 0.0109476658
0.0112500000 0.0109823357
0.0137500000 0.0110072573
0.0162500000 0.0110243802
0.0187500000 0.0110344359
0.0212500000 0.0110388599
0.0237500000 0.0110378101
0.0262500000 0.0110321916
0.0287500000 0.0110220081
0.0312500000 0.0110078313
0.0337500000 0.0109896989
0.0362500000 0.0109679819
0.0387500000 0.0109427706
0.0412500000 0.0109143245
0.0437500000 0.0108827430
0.0462500000 0.0108482486
0.0487500000 0.0108109171
0.0512500000 0.0107709726
0.0537500000 0.0107284576
0.0562500000 0.0106836153
0.0587500000 0.0106364562
0.0612500000 0.0105872463
0.0637500000 0.0105359704
0.0662500000 0.0104829000
0.0687500000 0.0104280145
0.0712500000 0.0103715729
0.0737500000 0.0103135700
0.0762500000 0.0102542165
0.0787500000 0.0101935647
0.0812500000 0.0101317440
0.0837500000 0.0100688931
0.0862500000 0.0100050382
0.0887500000 0.0099404204
0.0912500000 0.0098749445
0.0937500000 0.0098089575
0.0962500000 0.0097422352
0.0987500000 0.0096752202
0.1012500000 0.0096075642
0.1037500000 0.0095397834
0.1062500000 0.0094714266
0.1087500000 0.0094030554
0.1112500000 0.0093341414
0.1137500000 0.0092652671
0.1162500000 0.0091958592
0.1187500000 0.0091264947
0.1212500000 0.0090565799
0.1237500000 0.0089866711
0.1262500000 0.0089161780
0.1287500000 0.0088456256
0.1312500000 0.0087744443
0.1337500000 0.0087031207
0.1362500000 0.0086311293
0.1387500000 0.0085589184
0.1412500000 0.0084860196
0.1437500000 0.0084128408
0.1462500000 0.0083389742
0.1487500000 0.0082647911
0.1512500000 0.0081899412
0.1537500000 0.0081147514
0.1562500000 0.0080389206
0.1587500000 0.0079627315
0.1612500000 0.0078859296
0.1637500000 0.0078087450
0.1662500000 0.0077309667
0.1687500000 0.0076527796
0.1712500000 0.0075740116
0.1737500000 0.0074948094
0.1762500000 0.0074150355
0.1787500000 0.0073347905
0.1812500000 0.0072539876
0.1837500000 0.0071726832
0.1862500000 0.0070908366
0.1887500000 0.0070084455
0.1912500000 0.0069255332
0.1937500000 0.0068420441
0.1962500000 0.0067580433
0.1987500000 0.0066734347
0.2012500000 0.0065883232
0.2037500000 0.0065025735
0.2062500000 0.0064163290
0.2087500000 0.0063294194
0.2112500000 0.0062420231
0.2137500000 0.0061539473
0.2162500000 0.0060654121
0.2187500000 0.0059761873
0.2212500000 0.0058865655
0.2237500000 0.0057962372
0.2262500000 0.0057056132
0.2287500000 0.0056143065
0.2312500000 0.0055227929
0.2337500000 0.0054306467
0.2362500000 0.0053383891
0.2387500000 0.0052455532
0.2412500000 0.0051526956
0.2437500000 0.0050593109
0.2462500000 0.0049659773
0.2487500000 0.0048721631
0.2512500000 0.0047784529
0.2537500000 0.0046843061
0.2562500000 0.0045903023
0.2587500000 0.0044959085
0.2612500000 0.0044016914
0.2637500000 0.0043071379
0.2662500000 0.0042127961
0.2687500000 0.0041181816
0.2712500000 0.0040238191
0.2737500000 0.0039292584
0.2762500000 0.0038349958
0.2787500000 0.0037406211
0.2812500000 0.0036465968
0.2837500000 0.0035525562
0.2862500000 0.0034589232
