# Averaged between times 250.000000 and 300.000000 with spacing 0.500000
# z		 var(ux)		 var(uz)		 var(mag(u))
0.000625	1535.566861	18.714338	1535.700434
0.001875	3815.241850	74.403247	3816.073616
0.003125	5534.769505	161.927972	5537.456275
0.004375	6791.407358	264.895383	6797.213016
0.005625	7734.989948	377.171558	7745.232108
0.006875	8426.942447	491.393178	8442.784734
0.008125	8958.405961	607.786547	8981.049267
0.009375	9360.149687	721.977477	9390.567858
0.010625	9680.763627	836.157038	9720.016950
0.011875	9933.711395	946.961640	9982.588024
0.013125	10144.904835	1057.133314	10204.331996
0.014375	10319.159795	1163.746953	10389.764802
0.015625	10470.971746	1269.624033	10553.567533
0.016875	10601.145560	1372.098867	10696.229575
0.018125	10718.475980	1473.917883	10826.768503
0.019375	10822.060459	1572.585858	10943.954718
0.020625	10917.758404	1670.738406	11053.900140
0.021875	11004.019359	1765.963694	11154.711849
0.023125	11085.050446	1860.816562	11250.879365
0.024375	11159.181852	1952.887867	11340.365523
0.025625	11229.580027	2044.727222	11426.656981
0.026875	11294.757486	2133.866424	11507.860292
0.028125	11357.155641	2222.921812	11586.785147
0.029375	11415.631051	2309.326517	11661.830420
0.030625	11472.067932	2395.796362	11735.306555
0.031875	11525.636767	2479.655354	11805.870534
0.033125	11577.743948	2563.704037	11875.419352
0.034375	11627.750988	2645.174940	11942.748311
0.035625	11676.704263	2726.920211	12009.455705
0.036875	11724.082304	2806.128133	12074.406259
0.038125	11770.756192	2885.670841	12139.073538
0.039375	11816.303721	2962.732217	12202.379739
0.040625	11861.520323	3040.157649	12265.760252
0.041875	11905.942047	3115.144891	12328.062633
0.043125	11950.205887	3190.481406	12390.594050
0.044375	11993.647594	3263.413130	12451.983798
0.045625	12036.776659	3336.668522	12513.436613
0.046875	12078.782083	3407.579483	12573.429162
0.048125	12120.268168	3478.810224	12633.273367
0.049375	12160.418834	3547.795281	12691.440343
0.050625	12200.118317	3617.109302	12749.515225
0.051875	12238.544863	3684.288778	12805.967812
0.053125	12276.837402	3751.789204	12862.615948
0.054375	12314.011985	3817.255238	12917.784623
0.055625	12351.322631	3883.012749	12973.380822
0.056875	12387.488393	3946.839567	13027.470486
0.058125	12423.793689	4010.939531	13081.967406
0.059375	12458.668748	4073.248565	13134.702458
0.060625	12493.473873	4135.848675	13187.637111
0.061875	12526.500307	4196.832762	13238.516171
0.063125	12559.291196	4258.142455	13289.440852
0.064375	12590.132118	4318.005506	13338.192227
0.065625	12620.743717	4378.207315	13386.995368
0.066875	12649.419527	4437.093392	13433.674792
0.068125	12677.969336	4496.298263	13480.492790
0.069375	12704.705253	4554.278748	13525.325897
0.070625	12731.462097	4612.537914	13570.418118
0.071875	12756.597203	4669.637324	13613.722498
0.073125	12781.878075	4726.968475	13657.383492
0.074375	12805.700881	4783.182527	13699.418512
0.075625	12829.676658	4839.576879	13741.792201
0.076875	12852.291564	4894.875142	13782.627188
0.078125	12874.989693	4950.302651	13823.707000
0.079375	12896.424918	5004.639503	13863.329510
0.080625	12917.843721	5059.061683	13903.080691
0.081875	12938.072761	5112.389039	13941.435218
0.083125	12958.141029	5165.769806	13979.772098
0.084375	12977.073614	5218.049491	14016.759863
0.085625	12995.754690	5270.367437	14053.642882
0.086875	13013.416394	5321.583900	14089.284445
0.088125	13030.858488	5372.841372	14124.853778
0.089375	13047.440074	5423.006339	14159.330787
0.090625	13063.901585	5473.228762	14193.835407
0.091875	13079.631477	5522.375452	14227.371825
0.093125	13095.326133	5571.604728	14261.025319
0.094375	13110.346268	5619.782075	14293.770161
0.095625	13125.341199	5668.076722	14326.654514
0.096875	13139.665859	5715.351782	14358.642258
0.098125	13153.915730	5762.789332	14390.739553
0.099375	13167.525034	5809.243233	14421.976426
0.100625	13181.006817	5855.909120	14453.292611
0.101875	13193.918729	5901.622357	14483.821747
0.103125	13206.627675	5947.596277	14514.381160
0.104375	13218.796531	5992.641835	14544.187505
0.105625	13230.634235	6037.995425	14573.926349
0.106875	13241.894377	6082.440012	14602.880075
0.108125	13252.691771	6127.236163	14631.661508
0.109375	13262.841202	6171.137962	14659.591018
0.110625	13272.426121	6215.427470	14687.266976
0.111875	13281.268061	6258.834537	14714.000745
0.113125	13289.471022	6302.658326	14740.422767
0.114375	13296.840717	6345.613554	14765.818432
0.115625	13303.557999	6389.009740	14790.898380
0.116875	13309.417547	6431.556399	14814.930589
0.118125	13314.691008	6474.564324	14838.714592
0.119375	13319.149283	6516.747026	14861.493900
0.120625	13323.129540	6559.407256	14884.130068
0.121875	13326.379151	6601.270759	14905.846882
0.123125	13329.278695	6643.624390	14927.544776
0.124375	13331.557831	6685.212579	14948.436660
0.125625	13333.598183	6727.300490	14969.420594
0.126875	13335.109271	6768.654896	14989.697781
0.128125	13336.443990	6810.516165	15010.134452
0.129375	13337.315571	6851.674330	15029.940883
0.130625	13338.038366	6893.345536	15049.941221
0.131875	13338.356924	6934.341552	15069.378029
0.133125	13338.540457	6975.858161	15089.028945
0.134375	13338.388534	7016.724770	15108.188830
0.135625	13338.119877	7058.122720	15127.587621
0.136875	13337.603457	7098.892857	15146.583051
0.138125	13336.989626	7140.208589	15165.844554
0.139375	13336.204530	7180.914443	15184.777328
0.140625	13335.295221	7222.181496	15203.961150
0.141875	13334.237317	7262.850041	15222.837429
0.143125	13332.969693	7304.093759	15241.895487
0.144375	13331.538900	7344.742913	15260.630441
0.145625	13329.786881	7385.978560	15279.455852
0.146875	13327.843958	7426.618012	15297.931250
0.148125	13325.460950	7467.853705	15316.402699
