# Velocity boundary layer depth time series
# <\delta_u(t)> averaged between 100.000000 and 400.000000 with sampling frequency 1.000000
# time		 max(Re_uxRMS)in [0, H/2]	 z(max(Re_uxRMS)in [0, H/2])	  max(Re_uxRMS)in [H/2, H]	 z(max(Re_uxRMS)in [H/2, H])	 \delta_u[inst.]	  max(<Re_uxRMS>)in [0, H/2]	 z(max(<Re_uxRMS>)in [0, H/2])	  max(<Re_uxRMS>)in [H/2, H]	 z(max(<Re_uxRMS>)in [H/2, H])	 \delta_u[av.]	 
330.000000	 1596.589531	 0.062500	 1608.547991	 0.947500	 0.057500	 1463.866921	 0.092500	 1486.836597	 0.912500	 0.090000	 
331.000000	 1594.829566	 0.057500	 1573.279898	 0.947500	 0.055000	 1464.107461	 0.092500	 1486.887865	 0.912500	 0.090000	 
332.000000	 1575.935521	 0.052500	 1532.608990	 0.942500	 0.055000	 1464.269381	 0.092500	 1486.902677	 0.912500	 0.090000	 
333.000000	 1548.024046	 0.057500	 1517.706943	 0.927500	 0.065000	 1464.354425	 0.092500	 1486.990503	 0.912500	 0.090000	 
334.000000	 1517.004675	 0.062500	 1536.270206	 0.912500	 0.075000	 1464.426830	 0.092500	 1487.200204	 0.912500	 0.090000	 
335.000000	 1509.214140	 0.082500	 1562.596558	 0.892500	 0.095000	 1464.602904	 0.092500	 1487.436550	 0.912500	 0.090000	 
336.000000	 1549.235044	 0.102500	 1575.620579	 0.887500	 0.107500	 1464.938111	 0.092500	 1487.638149	 0.912500	 0.090000	 
337.000000	 1597.119421	 0.112500	 1577.156219	 0.887500	 0.112500	 1465.381417	 0.092500	 1487.859748	 0.912500	 0.090000	 
338.000000	 1583.058723	 0.102500	 1587.584245	 0.887500	 0.107500	 1465.836356	 0.092500	 1488.140553	 0.912500	 0.090000	 
339.000000	 1567.391895	 0.087500	 1607.503929	 0.887500	 0.100000	 1466.256885	 0.092500	 1488.493284	 0.912500	 0.090000	 
340.000000	 1569.992312	 0.077500	 1607.018089	 0.892500	 0.092500	 1466.656354	 0.092500	 1488.907859	 0.912500	 0.090000	 
341.000000	 1574.301858	 0.077500	 1596.078593	 0.912500	 0.082500	 1467.052160	 0.092500	 1489.350713	 0.912500	 0.090000	 
342.000000	 1580.099974	 0.072500	 1606.909218	 0.922500	 0.075000	 1467.437139	 0.092500	 1489.809301	 0.912500	 0.090000	 
343.000000	 1590.186504	 0.067500	 1614.431233	 0.927500	 0.070000	 1467.802161	 0.092500	 1490.253845	 0.912500	 0.090000	 
344.000000	 1600.668814	 0.062500	 1613.450026	 0.932500	 0.065000	 1468.140913	 0.092500	 1490.668752	 0.912500	 0.090000	 
345.000000	 1607.252205	 0.062500	 1607.811646	 0.937500	 0.062500	 1468.398853	 0.092500	 1491.010617	 0.912500	 0.090000	 
346.000000	 1602.000650	 0.057500	 1596.341926	 0.942500	 0.057500	 1468.540672	 0.092500	 1491.267612	 0.912500	 0.090000	 
347.000000	 1578.036178	 0.052500	 1585.500121	 0.942500	 0.055000	 1468.587570	 0.092500	 1491.500456	 0.912500	 0.090000	 
348.000000	 1534.907188	 0.057500	 1580.995428	 0.937500	 0.060000	 1468.594027	 0.092500	 1491.724705	 0.912500	 0.090000	 
349.000000	 1498.336040	 0.067500	 1578.534792	 0.937500	 0.065000	 1468.653196	 0.092500	 1491.943610	 0.912500	 0.090000	 
350.000000	 1508.769961	 0.092500	 1579.105158	 0.932500	 0.080000	 1468.813024	 0.092500	 1492.224173	 0.912500	 0.090000	 
351.000000	 1549.026558	 0.112500	 1598.657627	 0.917500	 0.097500	 1469.055812	 0.092500	 1492.641526	 0.912500	 0.090000	 
352.000000	 1576.245167	 0.117500	 1642.234145	 0.907500	 0.105000	 1469.304597	 0.092500	 1493.222951	 0.912500	 0.090000	 
353.000000	 1570.285830	 0.117500	 1648.438602	 0.907500	 0.105000	 1469.588637	 0.092500	 1493.827332	 0.912500	 0.090000	 
354.000000	 1579.828314	 0.107500	 1629.292952	 0.917500	 0.095000	 1469.964704	 0.092500	 1494.357463	 0.912500	 0.090000	 
355.000000	 1593.497074	 0.102500	 1623.583573	 0.922500	 0.090000	 1470.417186	 0.092500	 1494.830625	 0.912500	 0.090000	 
356.000000	 1604.043453	 0.097500	 1622.959820	 0.927500	 0.085000	 1470.926136	 0.092500	 1495.267387	 0.912500	 0.090000	 
357.000000	 1612.825596	 0.092500	 1621.463977	 0.932500	 0.080000	 1471.476134	 0.092500	 1495.678212	 0.912500	 0.090000	 
358.000000	 1624.756454	 0.082500	 1616.647805	 0.932500	 0.075000	 1472.030292	 0.092500	 1496.058444	 0.912500	 0.090000	 
359.000000	 1626.991095	 0.072500	 1608.559483	 0.937500	 0.067500	 1472.514570	 0.092500	 1496.376401	 0.912500	 0.090000	 
360.000000	 1613.517891	 0.067500	 1597.132818	 0.942500	 0.062500	 1472.910808	 0.092500	 1496.604386	 0.912500	 0.090000	 
361.000000	 1600.123447	 0.062500	 1588.669337	 0.942500	 0.060000	 1473.227262	 0.092500	 1496.763216	 0.912500	 0.090000	 
362.000000	 1592.310257	 0.057500	 1582.911193	 0.942500	 0.057500	 1473.484467	 0.092500	 1496.862167	 0.912500	 0.090000	 
363.000000	 1587.459625	 0.057500	 1576.071495	 0.947500	 0.055000	 1473.687081	 0.092500	 1496.879660	 0.912500	 0.090000	 
364.000000	 1575.718668	 0.052500	 1557.068357	 0.947500	 0.052500	 1473.801222	 0.092500	 1496.841304	 0.912500	 0.090000	 
365.000000	 1553.140954	 0.052500	 1524.322315	 0.942500	 0.055000	 1473.817280	 0.092500	 1496.827116	 0.912500	 0.090000	 
366.000000	 1522.155729	 0.057500	 1513.331835	 0.917500	 0.070000	 1473.824000	 0.092500	 1496.883082	 0.912500	 0.090000	 
367.000000	 1518.816572	 0.072500	 1541.967081	 0.897500	 0.087500	 1473.956132	 0.092500	 1497.008301	 0.912500	 0.090000	 
368.000000	 1567.392109	 0.097500	 1582.915425	 0.887500	 0.105000	 1474.302548	 0.092500	 1497.149778	 0.912500	 0.090000	 
369.000000	 1602.218171	 0.097500	 1595.658347	 0.882500	 0.107500	 1474.773301	 0.092500	 1497.286064	 0.912500	 0.090000	 
370.000000	 1589.389519	 0.087500	 1594.756603	 0.887500	 0.100000	 1475.185742	 0.092500	 1497.463218	 0.912500	 0.090000	 
371.000000	 1593.644733	 0.077500	 1599.677647	 0.892500	 0.092500	 1475.558798	 0.092500	 1497.715718	 0.912500	 0.090000	 
372.000000	 1603.346967	 0.072500	 1608.552621	 0.897500	 0.087500	 1475.932900	 0.092500	 1498.046437	 0.912500	 0.090000	 
373.000000	 1615.280355	 0.072500	 1612.002182	 0.902500	 0.085000	 1476.379804	 0.087500	 1498.416831	 0.912500	 0.087500	 
374.000000	 1629.986837	 0.072500	 1604.085992	 0.907500	 0.082500	 1476.885191	 0.087500	 1498.790866	 0.912500	 0.087500	 
375.000000	 1632.113694	 0.067500	 1596.817446	 0.917500	 0.075000	 1477.372693	 0.087500	 1499.139570	 0.912500	 0.087500	 
376.000000	 1619.182660	 0.062500	 1596.373957	 0.927500	 0.067500	 1477.775920	 0.087500	 1499.443423	 0.912500	 0.087500	 
377.000000	 1602.047002	 0.057500	 1593.822306	 0.937500	 0.060000	 1478.067804	 0.087500	 1499.675717	 0.912500	 0.087500	 
378.000000	 1581.758290	 0.052500	 1588.133337	 0.942500	 0.055000	 1478.255446	 0.087500	 1499.844232	 0.912500	 0.087500	 
379.000000	 1557.059094	 0.052500	 1585.578365	 0.942500	 0.055000	 1478.361467	 0.087500	 1499.981347	 0.912500	 0.087500	 
380.000000	 1528.502954	 0.052500	 1582.897014	 0.942500	 0.055000	 1478.414456	 0.087500	 1500.075813	 0.912500	 0.087500	 
381.000000	 1505.730407	 0.062500	 1571.169019	 0.942500	 0.060000	 1478.450105	 0.087500	 1500.129748	 0.912500	 0.087500	 
382.000000	 1504.859695	 0.082500	 1554.618442	 0.937500	 0.072500	 1478.540297	 0.087500	 1500.198967	 0.912500	 0.087500	 
383.000000	 1536.363907	 0.097500	 1556.344551	 0.927500	 0.085000	 1478.728674	 0.087500	 1500.369368	 0.912500	 0.087500	 
384.000000	 1575.876636	 0.107500	 1592.884339	 0.907500	 0.100000	 1478.976028	 0.087500	 1500.692781	 0.912500	 0.087500	 
385.000000	 1585.786415	 0.112500	 1630.864493	 0.902500	 0.105000	 1479.220212	 0.087500	 1501.118172	 0.912500	 0.087500	 
386.000000	 1573.500736	 0.107500	 1632.741257	 0.902500	 0.102500	 1479.472220	 0.087500	 1501.556944	 0.912500	 0.087500	 
387.000000	 1576.546578	 0.097500	 1631.803499	 0.912500	 0.092500	 1479.782047	 0.087500	 1502.009189	 0.912500	 0.087500	 
388.000000	 1593.464049	 0.097500	 1643.365119	 0.917500	 0.090000	 1480.161735	 0.087500	 1502.493951	 0.912500	 0.087500	 
389.000000	 1611.722575	 0.092500	 1652.753491	 0.922500	 0.085000	 1480.603528	 0.087500	 1502.996323	 0.912500	 0.087500	 
390.000000	 1619.495226	 0.092500	 1648.076388	 0.922500	 0.085000	 1481.077982	 0.087500	 1503.456537	 0.912500	 0.087500	 
391.000000	 1613.137430	 0.082500	 1636.973899	 0.932500	 0.075000	 1481.526665	 0.087500	 1503.843211	 0.912500	 0.087500	 
392.000000	 1603.303369	 0.077500	 1632.155705	 0.937500	 0.070000	 1481.906011	 0.087500	 1504.169250	 0.912500	 0.087500	 
393.000000	 1594.951478	 0.067500	 1626.756978	 0.942500	 0.062500	 1482.211405	 0.087500	 1504.426579	 0.912500	 0.087500	 
394.000000	 1586.440319	 0.062500	 1613.586491	 0.942500	 0.060000	 1482.464838	 0.087500	 1504.624245	 0.912500	 0.087500	 
395.000000	 1581.911434	 0.057500	 1594.744271	 0.942500	 0.057500	 1482.689423	 0.087500	 1504.755317	 0.912500	 0.087500	 
396.000000	 1576.108659	 0.057500	 1570.557211	 0.947500	 0.055000	 1482.867057	 0.087500	 1504.795611	 0.912500	 0.087500	 
397.000000	 1557.158941	 0.057500	 1537.977032	 0.947500	 0.055000	 1482.961893	 0.087500	 1504.746841	 0.912500	 0.087500	 
398.000000	 1528.448185	 0.057500	 1509.042648	 0.937500	 0.060000	 1482.984561	 0.087500	 1504.687429	 0.912500	 0.087500	 
399.000000	 1510.576582	 0.067500	 1517.576523	 0.917500	 0.075000	 1483.033187	 0.087500	 1504.727954	 0.912500	 0.087500	 
400.000000	 1534.775900	 0.087500	 1560.544554	 0.902500	 0.092500	 1483.205090	 0.087500	 1504.889976	 0.912500	 0.087500	 
