# Averaged between times 100.000000 and 400.000000 with spacing 1.000000
# z		 var(b)
0.002500	0.000470
0.007500	0.004107
0.012500	0.010415
0.017500	0.017398
0.022500	0.023178
0.027500	0.026933
0.032500	0.028785
0.037500	0.029259
0.042500	0.028869
0.047500	0.028012
0.052500	0.026941
0.057500	0.025804
0.062500	0.024674
0.067500	0.023587
0.072500	0.022556
0.077500	0.021583
0.082500	0.020663
0.087500	0.019788
0.092500	0.018951
0.097500	0.018144
0.102500	0.017361
0.107500	0.016597
0.112500	0.015849
0.117500	0.015117
0.122500	0.014401
0.127500	0.013703
0.132500	0.013023
0.137500	0.012366
0.142500	0.011735
0.147500	0.011131
0.152500	0.010557
0.157500	0.010012
0.162500	0.009498
0.167500	0.009015
0.172500	0.008562
0.177500	0.008138
0.182500	0.007742
0.187500	0.007373
0.192500	0.007030
0.197500	0.006710
0.202500	0.006412
0.207500	0.006136
0.212500	0.005879
0.217500	0.005640
0.222500	0.005417
0.227500	0.005210
0.232500	0.005017
0.237500	0.004837
0.242500	0.004670
0.247500	0.004514
0.252500	0.004370
0.257500	0.004236
0.262500	0.004111
0.267500	0.003996
0.272500	0.003890
0.277500	0.003792
0.282500	0.003701
0.287500	0.003617
0.292500	0.003538
0.297500	0.003464
0.302500	0.003395
0.307500	0.003330
0.312500	0.003269
0.317500	0.003212
0.322500	0.003158
0.327500	0.003108
0.332500	0.003061
0.337500	0.003017
0.342500	0.002976
0.347500	0.002938
0.352500	0.002902
0.357500	0.002869
0.362500	0.002838
0.367500	0.002809
0.372500	0.002782
0.377500	0.002757
0.382500	0.002734
0.387500	0.002712
0.392500	0.002693
0.397500	0.002675
0.402500	0.002658
0.407500	0.002643
0.412500	0.002628
0.417500	0.002615
0.422500	0.002602
0.427500	0.002590
0.432500	0.002580
0.437500	0.002570
0.442500	0.002561
0.447500	0.002552
0.452500	0.002544
0.457500	0.002538
0.462500	0.002531
0.467500	0.002526
0.472500	0.002521
0.477500	0.002517
0.482500	0.002513
0.487500	0.002510
0.492500	0.002508
0.497500	0.002507
0.502500	0.002506
0.507500	0.002506
0.512500	0.002507
0.517500	0.002509
0.522500	0.002511
0.527500	0.002513
0.532500	0.002516
0.537500	0.002520
0.542500	0.002524
0.547500	0.002528
0.552500	0.002533
0.557500	0.002539
0.562500	0.002546
0.567500	0.002554
0.572500	0.002563
0.577500	0.002574
0.582500	0.002585
0.587500	0.002599
0.592500	0.002614
0.597500	0.002630
0.602500	0.002647
0.607500	0.002667
0.612500	0.002687
0.617500	0.002710
0.622500	0.002734
0.627500	0.002759
0.632500	0.002786
0.637500	0.002815
0.642500	0.002846
0.647500	0.002879
0.652500	0.002914
0.657500	0.002951
0.662500	0.002991
0.667500	0.003034
0.672500	0.003079
0.677500	0.003128
0.682500	0.003180
0.687500	0.003236
0.692500	0.003297
0.697500	0.003362
0.702500	0.003432
0.707500	0.003507
0.712500	0.003589
0.717500	0.003677
0.722500	0.003772
0.727500	0.003875
0.732500	0.003987
0.737500	0.004107
0.742500	0.004237
0.747500	0.004378
0.752500	0.004530
0.757500	0.004695
0.762500	0.004873
0.767500	0.005064
0.772500	0.005269
0.777500	0.005488
0.782500	0.005723
0.787500	0.005974
0.792500	0.006243
0.797500	0.006529
0.802500	0.006836
0.807500	0.007163
0.812500	0.007514
0.817500	0.007890
0.822500	0.008292
0.827500	0.008722
0.832500	0.009181
0.837500	0.009671
0.842500	0.010193
0.847500	0.010748
0.852500	0.011335
0.857500	0.011955
0.862500	0.012607
0.867500	0.013288
0.872500	0.013997
0.877500	0.014729
0.882500	0.015482
0.887500	0.016252
0.892500	0.017035
0.897500	0.017832
0.902500	0.018643
0.907500	0.019471
0.912500	0.020322
0.917500	0.021205
0.922500	0.022128
0.927500	0.023101
0.932500	0.024129
0.937500	0.025215
0.942500	0.026351
0.947500	0.027506
0.952500	0.028608
0.957500	0.029515
0.962500	0.029970
0.967500	0.029572
0.972500	0.027775
0.977500	0.024003
0.982500	0.018086
0.987500	0.010859
0.992500	0.004289
0.997500	0.000491
