# Buoyancy boundary layer depth time series
# <\delta_b(t)> averaged between 100.000000 and 400.000000 with sampling frequency 1.000000
# time		 max(var(b)) in [0, H/2]	 z(max(var(b))in [0, H/2])	  max(var(b))in [H/2, H]	 z(max(var(b))in [H/2, H])	 \delta_b[inst.]	  max(<var(b)>)in [0, H/2]	 z(max(<var(b)>)in [0, H/2])	  max(<var(b)>)in [H/2, H]	 z(max(<var(b)>)in [H/2, H])	 \delta_b[av.]	 
335.000000	 0.035990	 0.032500	 0.022437	 0.962500	 0.035000	 0.028029	 0.037500	 0.028949	 0.962500	 0.037500	 
336.000000	 0.030062	 0.032500	 0.021420	 0.897500	 0.067500	 0.028035	 0.037500	 0.028909	 0.962500	 0.037500	 
337.000000	 0.024846	 0.037500	 0.021780	 0.907500	 0.065000	 0.028022	 0.037500	 0.028865	 0.962500	 0.037500	 
338.000000	 0.023453	 0.047500	 0.021960	 0.922500	 0.062500	 0.028000	 0.037500	 0.028828	 0.962500	 0.037500	 
339.000000	 0.026609	 0.062500	 0.022638	 0.947500	 0.057500	 0.027986	 0.037500	 0.028797	 0.962500	 0.037500	 
340.000000	 0.031338	 0.042500	 0.024511	 0.912500	 0.065000	 0.027997	 0.037500	 0.028772	 0.962500	 0.037500	 
341.000000	 0.035987	 0.037500	 0.028163	 0.932500	 0.052500	 0.028030	 0.037500	 0.028759	 0.962500	 0.037500	 
342.000000	 0.039522	 0.037500	 0.032661	 0.947500	 0.045000	 0.028078	 0.037500	 0.028769	 0.962500	 0.037500	 
343.000000	 0.041193	 0.037500	 0.036991	 0.957500	 0.040000	 0.028131	 0.037500	 0.028799	 0.962500	 0.037500	 
344.000000	 0.041750	 0.037500	 0.040307	 0.962500	 0.037500	 0.028187	 0.037500	 0.028846	 0.962500	 0.037500	 
345.000000	 0.043166	 0.037500	 0.042922	 0.962500	 0.037500	 0.028248	 0.037500	 0.028904	 0.962500	 0.037500	 
346.000000	 0.044550	 0.037500	 0.044294	 0.967500	 0.035000	 0.028314	 0.037500	 0.028964	 0.962500	 0.037500	 
347.000000	 0.044080	 0.037500	 0.043309	 0.967500	 0.035000	 0.028378	 0.037500	 0.029018	 0.962500	 0.037500	 
348.000000	 0.042309	 0.032500	 0.041738	 0.967500	 0.032500	 0.028431	 0.037500	 0.029066	 0.962500	 0.037500	 
349.000000	 0.039167	 0.032500	 0.040240	 0.967500	 0.032500	 0.028468	 0.037500	 0.029107	 0.962500	 0.037500	 
350.000000	 0.033964	 0.032500	 0.037970	 0.967500	 0.032500	 0.028485	 0.037500	 0.029139	 0.962500	 0.037500	 
351.000000	 0.027153	 0.032500	 0.034287	 0.967500	 0.032500	 0.028477	 0.037500	 0.029157	 0.962500	 0.037500	 
352.000000	 0.021236	 0.037500	 0.029483	 0.962500	 0.037500	 0.028449	 0.037500	 0.029159	 0.962500	 0.037500	 
353.000000	 0.021450	 0.097500	 0.026284	 0.912500	 0.092500	 0.028407	 0.037500	 0.029146	 0.962500	 0.037500	 
354.000000	 0.022769	 0.092500	 0.029687	 0.932500	 0.080000	 0.028366	 0.037500	 0.029134	 0.962500	 0.037500	 
355.000000	 0.024730	 0.087500	 0.033198	 0.952500	 0.067500	 0.028335	 0.037500	 0.029146	 0.962500	 0.037500	 
356.000000	 0.027314	 0.067500	 0.036576	 0.962500	 0.052500	 0.028322	 0.037500	 0.029175	 0.962500	 0.037500	 
357.000000	 0.030621	 0.052500	 0.038000	 0.962500	 0.045000	 0.028327	 0.037500	 0.029209	 0.962500	 0.037500	 
358.000000	 0.033775	 0.052500	 0.038223	 0.962500	 0.045000	 0.028343	 0.037500	 0.029244	 0.962500	 0.037500	 
359.000000	 0.037584	 0.052500	 0.038280	 0.962500	 0.045000	 0.028371	 0.037500	 0.029279	 0.962500	 0.037500	 
360.000000	 0.040326	 0.042500	 0.038825	 0.967500	 0.037500	 0.028414	 0.037500	 0.029315	 0.962500	 0.037500	 
361.000000	 0.041548	 0.037500	 0.039534	 0.967500	 0.035000	 0.028464	 0.037500	 0.029353	 0.962500	 0.037500	 
362.000000	 0.041685	 0.032500	 0.040901	 0.967500	 0.032500	 0.028514	 0.037500	 0.029396	 0.962500	 0.037500	 
363.000000	 0.042127	 0.032500	 0.042782	 0.962500	 0.035000	 0.028563	 0.037500	 0.029447	 0.962500	 0.037500	 
364.000000	 0.042526	 0.032500	 0.044548	 0.967500	 0.032500	 0.028613	 0.037500	 0.029503	 0.962500	 0.037500	 
365.000000	 0.041524	 0.032500	 0.043534	 0.967500	 0.032500	 0.028658	 0.037500	 0.029553	 0.962500	 0.037500	 
366.000000	 0.038466	 0.032500	 0.038636	 0.967500	 0.032500	 0.028689	 0.037500	 0.029582	 0.962500	 0.037500	 
367.000000	 0.033355	 0.032500	 0.031613	 0.967500	 0.032500	 0.028701	 0.037500	 0.029586	 0.962500	 0.037500	 
368.000000	 0.027445	 0.032500	 0.024293	 0.967500	 0.032500	 0.028694	 0.037500	 0.029566	 0.962500	 0.037500	 
369.000000	 0.023621	 0.037500	 0.022354	 0.892500	 0.072500	 0.028675	 0.037500	 0.029526	 0.962500	 0.037500	 
370.000000	 0.026759	 0.072500	 0.023115	 0.902500	 0.085000	 0.028656	 0.037500	 0.029478	 0.962500	 0.037500	 
371.000000	 0.030063	 0.047500	 0.023391	 0.917500	 0.065000	 0.028657	 0.037500	 0.029436	 0.962500	 0.037500	 
372.000000	 0.033946	 0.037500	 0.024661	 0.932500	 0.052500	 0.028677	 0.037500	 0.029407	 0.962500	 0.037500	 
373.000000	 0.036950	 0.037500	 0.026685	 0.942500	 0.047500	 0.028707	 0.037500	 0.029389	 0.962500	 0.037500	 
374.000000	 0.038793	 0.037500	 0.029118	 0.942500	 0.047500	 0.028743	 0.037500	 0.029381	 0.962500	 0.037500	 
375.000000	 0.039844	 0.037500	 0.033652	 0.942500	 0.047500	 0.028784	 0.037500	 0.029387	 0.962500	 0.037500	 
376.000000	 0.040701	 0.037500	 0.039167	 0.952500	 0.042500	 0.028827	 0.037500	 0.029418	 0.962500	 0.037500	 
377.000000	 0.041477	 0.037500	 0.043115	 0.962500	 0.037500	 0.028872	 0.037500	 0.029467	 0.962500	 0.037500	 
378.000000	 0.042435	 0.032500	 0.044620	 0.962500	 0.035000	 0.028919	 0.037500	 0.029521	 0.962500	 0.037500	 
379.000000	 0.042749	 0.032500	 0.044916	 0.967500	 0.032500	 0.028966	 0.037500	 0.029574	 0.962500	 0.037500	 
380.000000	 0.041706	 0.032500	 0.044695	 0.967500	 0.032500	 0.029007	 0.037500	 0.029626	 0.962500	 0.037500	 
381.000000	 0.039297	 0.032500	 0.043002	 0.967500	 0.032500	 0.029040	 0.037500	 0.029670	 0.962500	 0.037500	 
382.000000	 0.035495	 0.032500	 0.039647	 0.967500	 0.032500	 0.029058	 0.037500	 0.029701	 0.962500	 0.037500	 
383.000000	 0.030190	 0.032500	 0.034727	 0.967500	 0.032500	 0.029060	 0.037500	 0.029714	 0.962500	 0.037500	 
384.000000	 0.024254	 0.032500	 0.028959	 0.967500	 0.032500	 0.029043	 0.037500	 0.029710	 0.962500	 0.037500	 
385.000000	 0.022860	 0.102500	 0.024024	 0.962500	 0.070000	 0.029012	 0.037500	 0.029690	 0.962500	 0.037500	 
386.000000	 0.024613	 0.077500	 0.026276	 0.917500	 0.080000	 0.028981	 0.037500	 0.029663	 0.962500	 0.037500	 
387.000000	 0.026431	 0.057500	 0.028094	 0.937500	 0.060000	 0.028964	 0.037500	 0.029647	 0.962500	 0.037500	 
388.000000	 0.028501	 0.047500	 0.030463	 0.952500	 0.047500	 0.028959	 0.037500	 0.029647	 0.962500	 0.037500	 
389.000000	 0.029450	 0.047500	 0.032723	 0.952500	 0.047500	 0.028957	 0.037500	 0.029655	 0.962500	 0.037500	 
390.000000	 0.030707	 0.057500	 0.035283	 0.952500	 0.052500	 0.028957	 0.037500	 0.029671	 0.962500	 0.037500	 
391.000000	 0.033702	 0.057500	 0.038528	 0.957500	 0.050000	 0.028963	 0.037500	 0.029699	 0.962500	 0.037500	 
392.000000	 0.037139	 0.047500	 0.041676	 0.962500	 0.042500	 0.028986	 0.037500	 0.029740	 0.962500	 0.037500	 
393.000000	 0.040385	 0.042500	 0.044278	 0.967500	 0.037500	 0.029024	 0.037500	 0.029789	 0.962500	 0.037500	 
394.000000	 0.042356	 0.037500	 0.044732	 0.967500	 0.035000	 0.029069	 0.037500	 0.029837	 0.962500	 0.037500	 
395.000000	 0.043067	 0.032500	 0.043163	 0.967500	 0.032500	 0.029115	 0.037500	 0.029879	 0.962500	 0.037500	 
396.000000	 0.043141	 0.032500	 0.042110	 0.967500	 0.032500	 0.029160	 0.037500	 0.029918	 0.962500	 0.037500	 
397.000000	 0.042370	 0.032500	 0.040981	 0.967500	 0.032500	 0.029202	 0.037500	 0.029952	 0.962500	 0.037500	 
398.000000	 0.040352	 0.032500	 0.038441	 0.967500	 0.032500	 0.029236	 0.037500	 0.029976	 0.962500	 0.037500	 
399.000000	 0.036708	 0.032500	 0.033484	 0.967500	 0.032500	 0.029256	 0.037500	 0.029983	 0.962500	 0.037500	 
400.000000	 0.031190	 0.032500	 0.026906	 0.967500	 0.032500	 0.029259	 0.037500	 0.029970	 0.962500	 0.037500	 
