# Reynolds number time series
# <Re(t)> averaged between 100.000000 and 400.000000 with sampling frequency 1.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
139.000000	 1545.059073	 1393.643707	 1404.969676	 1192.654918	 1122.215659	 1080.548970	 1677.172158	 1464.037055	 1587.921445	 1367.729382	 1296.372884	 1248.911807	 
140.000000	 1545.322390	 1393.494081	 1391.068973	 1189.855947	 1109.681388	 1080.832318	 1682.942947	 1460.062077	 1593.180784	 1363.433311	 1295.074059	 1249.818085	 
141.000000	 1537.673673	 1391.869929	 1366.159706	 1186.470134	 1098.233373	 1080.887867	 1685.948814	 1456.844777	 1582.044061	 1359.167717	 1305.200224	 1250.732809	 
142.000000	 1549.954276	 1389.921720	 1364.670057	 1182.533985	 1088.420682	 1080.772812	 1694.480703	 1454.627099	 1573.150016	 1354.946661	 1294.804660	 1251.229220	 
143.000000	 1554.438112	 1388.418019	 1369.812017	 1178.178577	 1081.653516	 1080.618879	 1681.899742	 1453.256815	 1560.562138	 1350.821785	 1266.828501	 1251.132320	 
144.000000	 1531.536920	 1387.226198	 1360.079884	 1174.477425	 1079.271214	 1080.522699	 1673.538909	 1452.534789	 1577.944731	 1347.128074	 1238.605074	 1250.709567	 
145.000000	 1543.498907	 1386.796483	 1372.146171	 1172.390306	 1081.121320	 1080.524178	 1703.313106	 1452.938585	 1601.197418	 1344.368707	 1225.097147	 1250.130031	 
146.000000	 1506.884654	 1387.379015	 1340.507523	 1171.713458	 1086.107050	 1080.642962	 1672.735471	 1454.432844	 1577.728526	 1342.255302	 1216.667845	 1249.418070	 
147.000000	 1481.645067	 1388.942655	 1264.891332	 1171.423275	 1093.107330	 1080.895719	 1606.811919	 1456.957207	 1521.199098	 1340.695208	 1213.962142	 1248.666885	 
148.000000	 1477.951548	 1390.648667	 1239.931477	 1171.431036	 1101.259697	 1081.291927	 1584.019502	 1459.453518	 1487.041482	 1339.733793	 1217.539996	 1247.998278	 
