0.0000000000 0.0000000000
0.0012500000 0.0298190240
0.0037500000 0.0239627993
0.0062500000 0.0184202783
0.0087500000 0.0137054760
0.0112500000 0.0100853115
0.0137500000 0.0075160501
0.0162500000 0.0058020658
0.0187500000 0.0046980214
0.0212500000 0.0039886824
0.0237500000 0.0035268963
0.0262500000 0.0032158294
0.0287500000 0.0029835833
0.0312500000 0.0027928859
0.0337500000 0.0026212802
0.0362500000 0.0024552962
0.0387500000 0.0022918520
0.0412500000 0.0021242182
0.0437500000 0.0019532312
0.0462500000 0.0017838857
0.0487500000 0.0016311204
0.0512500000 0.0014943898
0.0537500000 0.0013843052
0.0562500000 0.0012916854
0.0587500000 0.0012210242
0.0612500000 0.0011723760
0.0637500000 0.0011320622
0.0662500000 0.0011048092
0.0687500000 0.0010872462
0.0712500000 0.0010756950
0.0737500000 0.0010725283
0.0762500000 0.0010723041
0.0787500000 0.0010732067
0.0812500000 0.0010780420
0.0837500000 0.0010850833
0.0862500000 0.0010910897
0.0887500000 0.0010974961
0.0912500000 0.0010996513
0.0937500000 0.0011015348
0.0962500000 0.0011020896
0.0987500000 0.0010950757
0.1012500000 0.0010873428
0.1037500000 0.0010746346
0.1062500000 0.0010592195
0.1087500000 0.0010402896
0.1112500000 0.0010210547
0.1137500000 0.0009993842
0.1162500000 0.0009780927
0.1187500000 0.0009542064
0.1212500000 0.0009274774
0.1237500000 0.0009031966
0.1262500000 0.0008747246
0.1287500000 0.0008437622
0.1312500000 0.0008119344
0.1337500000 0.0007797304
0.1362500000 0.0007454217
0.1387500000 0.0007070884
0.1412500000 0.0006698723
0.1437500000 0.0006295919
0.1462500000 0.0005864026
0.1487500000 0.0005455577
0.1512500000 0.0004998290
0.1537500000 0.0004562922
0.1562500000 0.0004115909
0.1587500000 0.0003666577
0.1612500000 0.0003202625
0.1637500000 0.0002747242
0.1662500000 0.0002276716
0.1687500000 0.0001818188
0.1712500000 0.0001348334
0.1737500000 0.0000908496
0.1762500000 0.0000437257
0.1787500000 0.0000000961
0.1812500000 -0.0000459660
0.1837500000 -0.0000887804
0.1862500000 -0.0001295928
0.1887500000 -0.0001692491
0.1912500000 -0.0002065757
0.1937500000 -0.0002428326
0.1962500000 -0.0002741904
0.1987500000 -0.0003027956
0.2012500000 -0.0003259084
0.2037500000 -0.0003470170
0.2062500000 -0.0003629733
0.2087500000 -0.0003769981
0.2112500000 -0.0003889462
0.2137500000 -0.0004013150
0.2162500000 -0.0004092685
0.2187500000 -0.0004182947
0.2212500000 -0.0004245517
0.2237500000 -0.0004309900
0.2262500000 -0.0004364390
0.2287500000 -0.0004410404
0.2312500000 -0.0004462238
0.2337500000 -0.0004496005
0.2362500000 -0.0004534485
0.2387500000 -0.0004565524
0.2412500000 -0.0004589210
0.2437500000 -0.0004604987
0.2462500000 -0.0004621869
0.2487500000 -0.0004633097
0.2512500000 -0.0004639564
0.2537500000 -0.0004642024
0.2562500000 -0.0004644268
0.2587500000 -0.0004642708
0.2612500000 -0.0004639065
0.2637500000 -0.0004634706
0.2662500000 -0.0004630974
0.2687500000 -0.0004625392
0.2712500000 -0.0004621864
0.2737500000 -0.0004615814
0.2762500000 -0.0004609921
0.2787500000 -0.0004604811
0.2812500000 -0.0004597697
0.2837500000 -0.0004590000
0.2862500000 -0.0004581747
0.2887500000 -0.0004569632
0.2912500000 -0.0004559104
0.2937500000 -0.0004548346
0.2962500000 -0.0004537373
0.2987500000 -0.0004523809
0.3012500000 -0.0004510657
0.3037500000 -0.0004497375
0.3062500000 -0.0004483868
0.3087500000 -0.0004467827
0.3112500000 -0.0004451478
0.3137500000 -0.0004433596
0.3162500000 -0.0004415584
0.3187500000 -0.0004395987
0.3212500000 -0.0004376939
0.3237500000 -0.0004357695
0.3262500000 -0.0004339917
0.3287500000 -0.0004321959
0.3312500000 -0.0004303625
0.3337500000 -0.0004285275
0.3362500000 -0.0004270151
0.3387500000 -0.0004253692
0.3412500000 -0.0004240230
0.3437500000 -0.0004226534
0.3462500000 -0.0004215152
0.3487500000 -0.0004207409
0.3512500000 -0.0004197844
0.3537500000 -0.0004188893
0.3562500000 -0.0004182959
0.3587500000 -0.0004175293
0.3612500000 -0.0004168069
0.3637500000 -0.0004164334
0.3662500000 -0.0004156082
0.3687500000 -0.0004149841
0.3712500000 -0.0004141717
0.3737500000 -0.0004132946
0.3762500000 -0.0004125337
0.3787500000 -0.0004116748
0.3812500000 -0.0004106413
0.3837500000 -0.0004095562
0.3862500000 -0.0004085630
0.3887500000 -0.0004073880
0.3912500000 -0.0004061998
0.3937500000 -0.0004049792
0.3962500000 -0.0004037854
0.3987500000 -0.0004025786
0.4012500000 -0.0004016923
0.4037500000 -0.0004005400
0.4062500000 -0.0003994888
0.4087500000 -0.0003986479
0.4112500000 -0.0003979816
0.4137500000 -0.0003972810
0.4162500000 -0.0003966057
0.4187500000 -0.0003960275
0.4212500000 -0.0003957938
0.4237500000 -0.0003956175
0.4262500000 -0.0003950840
0.4287500000 -0.0003949593
0.4312500000 -0.0003946924
0.4337500000 -0.0003946148
0.4362500000 -0.0003944057
0.4387500000 -0.0003943471
0.4412500000 -0.0003941621
0.4437500000 -0.0003942327
0.4462500000 -0.0003944838
0.4487500000 -0.0003949057
0.4512500000 -0.0003952582
0.4537500000 -0.0003957148
0.4562500000 -0.0003961091
0.4587500000 -0.0003964490
