# Velocity boundary layer depth time series
# <\delta_u(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(Re_uxRMS)in [0, H/2]	 z(max(Re_uxRMS)in [0, H/2])	  max(Re_uxRMS)in [H/2, H]	 z(max(Re_uxRMS)in [H/2, H])	 \delta_u[inst.]	  max(<Re_uxRMS>)in [0, H/2]	 z(max(<Re_uxRMS>)in [0, H/2])	  max(<Re_uxRMS>)in [H/2, H]	 z(max(<Re_uxRMS>)in [H/2, H])	 \delta_u[av.]	 
1736.000000	 0.015029	 0.025000	 0.015069	 0.975000	 0.025000	 50.601917	 0.185000	 50.594909	 0.815000	 0.185000	 
1738.000000	 0.014817	 0.025000	 0.014856	 0.975000	 0.025000	 50.543756	 0.185000	 50.536756	 0.815000	 0.185000	 
1740.000000	 0.014609	 0.025000	 0.014646	 0.975000	 0.025000	 50.485727	 0.185000	 50.478736	 0.815000	 0.185000	 
1742.000000	 0.014402	 0.025000	 0.014439	 0.975000	 0.025000	 50.427832	 0.185000	 50.420849	 0.815000	 0.185000	 
1744.000000	 0.014199	 0.025000	 0.014235	 0.975000	 0.025000	 50.370070	 0.185000	 50.363095	 0.815000	 0.185000	 
1746.000000	 0.013999	 0.025000	 0.014034	 0.975000	 0.025000	 50.312440	 0.185000	 50.305472	 0.815000	 0.185000	 
1748.000000	 0.013801	 0.025000	 0.013846	 0.965000	 0.030000	 50.254941	 0.185000	 50.247982	 0.815000	 0.185000	 
1750.000000	 0.013606	 0.025000	 0.013673	 0.965000	 0.030000	 50.197574	 0.185000	 50.190623	 0.815000	 0.185000	 
1752.000000	 0.013414	 0.035000	 0.013501	 0.965000	 0.035000	 50.140338	 0.185000	 50.133394	 0.815000	 0.185000	 
1754.000000	 0.013247	 0.035000	 0.013332	 0.965000	 0.035000	 50.083232	 0.185000	 50.076296	 0.815000	 0.185000	 
1756.000000	 0.013081	 0.035000	 0.013165	 0.965000	 0.035000	 50.026255	 0.185000	 50.019328	 0.815000	 0.185000	 
1758.000000	 0.012917	 0.035000	 0.012999	 0.965000	 0.035000	 49.969409	 0.185000	 49.962489	 0.815000	 0.185000	 
1760.000000	 0.012755	 0.035000	 0.012836	 0.965000	 0.035000	 49.912691	 0.185000	 49.905779	 0.815000	 0.185000	 
1762.000000	 0.012595	 0.035000	 0.012674	 0.965000	 0.035000	 49.856102	 0.185000	 49.849198	 0.815000	 0.185000	 
1764.000000	 0.012436	 0.035000	 0.012514	 0.965000	 0.035000	 49.799641	 0.185000	 49.792745	 0.815000	 0.185000	 
1766.000000	 0.012280	 0.035000	 0.012356	 0.965000	 0.035000	 49.743307	 0.185000	 49.736420	 0.815000	 0.185000	 
1768.000000	 0.012125	 0.035000	 0.012200	 0.965000	 0.035000	 49.687102	 0.185000	 49.680222	 0.815000	 0.185000	 
1770.000000	 0.011972	 0.035000	 0.012045	 0.965000	 0.035000	 49.631022	 0.185000	 49.624150	 0.815000	 0.185000	 
1772.000000	 0.011821	 0.035000	 0.011892	 0.965000	 0.035000	 49.575070	 0.185000	 49.568206	 0.815000	 0.185000	 
1774.000000	 0.011671	 0.035000	 0.011741	 0.965000	 0.035000	 49.519243	 0.185000	 49.512387	 0.815000	 0.185000	 
1776.000000	 0.011523	 0.035000	 0.011592	 0.965000	 0.035000	 49.463542	 0.185000	 49.456693	 0.815000	 0.185000	 
1778.000000	 0.011377	 0.035000	 0.011445	 0.965000	 0.035000	 49.407966	 0.185000	 49.401125	 0.815000	 0.185000	 
1780.000000	 0.011232	 0.035000	 0.011299	 0.965000	 0.035000	 49.352515	 0.185000	 49.345682	 0.815000	 0.185000	 
1782.000000	 0.011090	 0.035000	 0.011155	 0.965000	 0.035000	 49.297188	 0.185000	 49.290362	 0.815000	 0.185000	 
1784.000000	 0.010949	 0.035000	 0.011012	 0.965000	 0.035000	 49.241985	 0.185000	 49.235167	 0.815000	 0.185000	 
1786.000000	 0.010809	 0.035000	 0.010871	 0.965000	 0.035000	 49.186905	 0.185000	 49.180095	 0.815000	 0.185000	 
1788.000000	 0.010671	 0.035000	 0.010732	 0.965000	 0.035000	 49.131948	 0.185000	 49.125146	 0.815000	 0.185000	 
1790.000000	 0.010535	 0.035000	 0.010595	 0.965000	 0.035000	 49.077115	 0.185000	 49.070320	 0.815000	 0.185000	 
1792.000000	 0.010400	 0.035000	 0.010459	 0.965000	 0.035000	 49.022403	 0.185000	 49.015616	 0.815000	 0.185000	 
1794.000000	 0.010267	 0.035000	 0.010324	 0.965000	 0.035000	 48.967813	 0.185000	 48.961034	 0.815000	 0.185000	 
1796.000000	 0.010135	 0.035000	 0.010192	 0.965000	 0.035000	 48.913345	 0.185000	 48.906573	 0.815000	 0.185000	 
1798.000000	 0.010005	 0.035000	 0.010060	 0.965000	 0.035000	 48.858997	 0.185000	 48.852233	 0.815000	 0.185000	 
1800.000000	 0.009877	 0.035000	 0.009931	 0.965000	 0.035000	 48.804771	 0.185000	 48.798014	 0.815000	 0.185000	 
1802.000000	 0.009750	 0.035000	 0.009803	 0.965000	 0.035000	 48.750664	 0.185000	 48.743915	 0.815000	 0.185000	 
1804.000000	 0.009624	 0.035000	 0.009676	 0.965000	 0.035000	 48.696678	 0.185000	 48.689936	 0.815000	 0.185000	 
1806.000000	 0.009500	 0.035000	 0.009551	 0.965000	 0.035000	 48.642810	 0.185000	 48.636076	 0.815000	 0.185000	 
1808.000000	 0.009378	 0.035000	 0.009427	 0.965000	 0.035000	 48.589062	 0.185000	 48.582335	 0.815000	 0.185000	 
1810.000000	 0.009256	 0.035000	 0.009305	 0.965000	 0.035000	 48.535432	 0.185000	 48.528713	 0.815000	 0.185000	 
1812.000000	 0.009137	 0.035000	 0.009184	 0.965000	 0.035000	 48.481921	 0.185000	 48.475209	 0.815000	 0.185000	 
1814.000000	 0.009018	 0.035000	 0.009065	 0.965000	 0.035000	 48.428528	 0.185000	 48.421823	 0.815000	 0.185000	 
1816.000000	 0.008902	 0.035000	 0.008947	 0.965000	 0.035000	 48.375251	 0.185000	 48.368555	 0.815000	 0.185000	 
1818.000000	 0.008786	 0.035000	 0.008831	 0.965000	 0.035000	 48.322093	 0.185000	 48.315403	 0.815000	 0.185000	 
1820.000000	 0.008672	 0.035000	 0.008716	 0.965000	 0.035000	 48.269050	 0.185000	 48.262368	 0.815000	 0.185000	 
1822.000000	 0.008559	 0.035000	 0.008602	 0.965000	 0.035000	 48.216124	 0.185000	 48.209450	 0.815000	 0.185000	 
1824.000000	 0.008448	 0.035000	 0.008490	 0.965000	 0.035000	 48.163314	 0.185000	 48.156647	 0.815000	 0.185000	 
1826.000000	 0.008338	 0.035000	 0.008379	 0.965000	 0.035000	 48.110620	 0.185000	 48.103960	 0.815000	 0.185000	 
1828.000000	 0.008229	 0.035000	 0.008269	 0.965000	 0.035000	 48.058040	 0.185000	 48.051388	 0.815000	 0.185000	 
1830.000000	 0.008122	 0.035000	 0.008161	 0.965000	 0.035000	 48.005576	 0.185000	 47.998930	 0.815000	 0.185000	 
1832.000000	 0.008015	 0.035000	 0.008054	 0.965000	 0.035000	 47.953226	 0.185000	 47.946587	 0.815000	 0.185000	 
1834.000000	 0.007911	 0.035000	 0.007948	 0.965000	 0.035000	 47.900989	 0.185000	 47.894359	 0.815000	 0.185000	 
1836.000000	 0.007807	 0.035000	 0.007843	 0.965000	 0.035000	 47.848867	 0.185000	 47.842243	 0.815000	 0.185000	 
1838.000000	 0.007705	 0.035000	 0.007740	 0.965000	 0.035000	 47.796858	 0.185000	 47.790241	 0.815000	 0.185000	 
1840.000000	 0.007604	 0.035000	 0.007638	 0.965000	 0.035000	 47.744962	 0.185000	 47.738352	 0.815000	 0.185000	 
1842.000000	 0.007504	 0.035000	 0.007538	 0.965000	 0.035000	 47.693178	 0.185000	 47.686576	 0.815000	 0.185000	 
1844.000000	 0.007405	 0.035000	 0.007438	 0.965000	 0.035000	 47.641506	 0.185000	 47.634912	 0.815000	 0.185000	 
1846.000000	 0.007307	 0.035000	 0.007340	 0.965000	 0.035000	 47.589947	 0.185000	 47.583359	 0.815000	 0.185000	 
1848.000000	 0.007211	 0.035000	 0.007243	 0.965000	 0.035000	 47.538499	 0.185000	 47.531918	 0.815000	 0.185000	 
1850.000000	 0.007116	 0.035000	 0.007147	 0.965000	 0.035000	 47.487162	 0.185000	 47.480588	 0.815000	 0.185000	 
1852.000000	 0.007022	 0.035000	 0.007052	 0.965000	 0.035000	 47.435935	 0.185000	 47.429369	 0.815000	 0.185000	 
1854.000000	 0.006929	 0.035000	 0.006959	 0.965000	 0.035000	 47.384819	 0.185000	 47.378260	 0.815000	 0.185000	 
1856.000000	 0.006838	 0.035000	 0.006866	 0.965000	 0.035000	 47.333814	 0.185000	 47.327262	 0.815000	 0.185000	 
1858.000000	 0.006747	 0.035000	 0.006775	 0.965000	 0.035000	 47.282917	 0.185000	 47.276372	 0.815000	 0.185000	 
1860.000000	 0.006657	 0.035000	 0.006685	 0.965000	 0.035000	 47.232130	 0.185000	 47.225593	 0.815000	 0.185000	 
1862.000000	 0.006569	 0.035000	 0.006596	 0.965000	 0.035000	 47.181453	 0.185000	 47.174922	 0.815000	 0.185000	 
1864.000000	 0.006482	 0.035000	 0.006508	 0.965000	 0.035000	 47.130883	 0.185000	 47.124359	 0.815000	 0.185000	 
1866.000000	 0.006396	 0.035000	 0.006421	 0.965000	 0.035000	 47.080422	 0.185000	 47.073905	 0.815000	 0.185000	 
1868.000000	 0.006310	 0.035000	 0.006335	 0.965000	 0.035000	 47.030069	 0.185000	 47.023559	 0.815000	 0.185000	 
1870.000000	 0.006226	 0.035000	 0.006251	 0.965000	 0.035000	 46.979824	 0.185000	 46.973321	 0.815000	 0.185000	 
1872.000000	 0.006143	 0.035000	 0.006167	 0.965000	 0.035000	 46.929686	 0.185000	 46.923190	 0.815000	 0.185000	 
1874.000000	 0.006061	 0.035000	 0.006084	 0.965000	 0.035000	 46.879654	 0.185000	 46.873165	 0.815000	 0.185000	 
1876.000000	 0.005980	 0.035000	 0.006003	 0.965000	 0.035000	 46.829729	 0.185000	 46.823247	 0.815000	 0.185000	 
1878.000000	 0.005900	 0.035000	 0.005922	 0.965000	 0.035000	 46.779911	 0.185000	 46.773436	 0.815000	 0.185000	 
1880.000000	 0.005821	 0.035000	 0.005842	 0.965000	 0.035000	 46.730198	 0.185000	 46.723730	 0.815000	 0.185000	 
1882.000000	 0.005743	 0.035000	 0.005764	 0.965000	 0.035000	 46.680591	 0.185000	 46.674130	 0.815000	 0.185000	 
1884.000000	 0.005666	 0.035000	 0.005686	 0.965000	 0.035000	 46.631089	 0.185000	 46.624635	 0.815000	 0.185000	 
1886.000000	 0.005590	 0.035000	 0.005610	 0.965000	 0.035000	 46.581692	 0.185000	 46.575244	 0.815000	 0.185000	 
1888.000000	 0.005515	 0.035000	 0.005534	 0.965000	 0.035000	 46.532399	 0.185000	 46.525959	 0.815000	 0.185000	 
1890.000000	 0.005440	 0.035000	 0.005459	 0.965000	 0.035000	 46.483211	 0.185000	 46.476777	 0.815000	 0.185000	 
1892.000000	 0.005367	 0.035000	 0.005385	 0.965000	 0.035000	 46.434127	 0.185000	 46.427699	 0.815000	 0.185000	 
1894.000000	 0.005295	 0.035000	 0.005312	 0.965000	 0.035000	 46.385146	 0.185000	 46.378725	 0.815000	 0.185000	 
1896.000000	 0.005223	 0.035000	 0.005240	 0.965000	 0.035000	 46.336268	 0.185000	 46.329854	 0.815000	 0.185000	 
1898.000000	 0.005153	 0.035000	 0.005169	 0.965000	 0.035000	 46.287493	 0.185000	 46.281086	 0.815000	 0.185000	 
1900.000000	 0.005083	 0.035000	 0.005099	 0.965000	 0.035000	 46.238821	 0.185000	 46.232421	 0.815000	 0.185000	 
1902.000000	 0.005014	 0.035000	 0.005030	 0.965000	 0.035000	 46.190251	 0.185000	 46.183858	 0.815000	 0.185000	 
1904.000000	 0.004946	 0.035000	 0.004961	 0.965000	 0.035000	 46.141783	 0.185000	 46.135396	 0.815000	 0.185000	 
1906.000000	 0.004879	 0.035000	 0.004894	 0.965000	 0.035000	 46.093417	 0.185000	 46.087037	 0.815000	 0.185000	 
1908.000000	 0.004813	 0.035000	 0.004827	 0.965000	 0.035000	 46.045151	 0.185000	 46.038778	 0.815000	 0.185000	 
1910.000000	 0.004747	 0.035000	 0.004761	 0.965000	 0.035000	 45.996987	 0.185000	 45.990621	 0.815000	 0.185000	 
1912.000000	 0.004683	 0.035000	 0.004696	 0.965000	 0.035000	 45.948924	 0.185000	 45.942564	 0.815000	 0.185000	 
1914.000000	 0.004619	 0.035000	 0.004632	 0.965000	 0.035000	 45.900961	 0.185000	 45.894607	 0.815000	 0.185000	 
1916.000000	 0.004556	 0.035000	 0.004569	 0.965000	 0.035000	 45.853097	 0.185000	 45.846751	 0.815000	 0.185000	 
1918.000000	 0.004494	 0.035000	 0.004506	 0.965000	 0.035000	 45.805334	 0.185000	 45.798994	 0.815000	 0.185000	 
1920.000000	 0.004432	 0.035000	 0.004444	 0.965000	 0.035000	 45.757670	 0.185000	 45.751336	 0.815000	 0.185000	 
1922.000000	 0.004371	 0.035000	 0.004383	 0.965000	 0.035000	 45.710105	 0.185000	 45.703778	 0.815000	 0.185000	 
1924.000000	 0.004312	 0.035000	 0.004323	 0.965000	 0.035000	 45.662639	 0.185000	 45.656318	 0.815000	 0.185000	 
1926.000000	 0.004252	 0.035000	 0.004264	 0.965000	 0.035000	 45.615271	 0.185000	 45.608957	 0.815000	 0.185000	 
1928.000000	 0.004194	 0.035000	 0.004205	 0.965000	 0.035000	 45.568002	 0.185000	 45.561694	 0.815000	 0.185000	 
1930.000000	 0.004137	 0.035000	 0.004147	 0.965000	 0.035000	 45.520830	 0.185000	 45.514529	 0.815000	 0.185000	 
1932.000000	 0.004080	 0.035000	 0.004090	 0.965000	 0.035000	 45.473756	 0.185000	 45.467462	 0.815000	 0.185000	 
1934.000000	 0.004023	 0.035000	 0.004033	 0.965000	 0.035000	 45.426779	 0.185000	 45.420491	 0.815000	 0.185000	 
1936.000000	 0.003968	 0.035000	 0.003977	 0.965000	 0.035000	 45.379899	 0.185000	 45.373618	 0.815000	 0.185000	 
1938.000000	 0.003913	 0.035000	 0.003922	 0.965000	 0.035000	 45.333116	 0.185000	 45.326841	 0.815000	 0.185000	 
1940.000000	 0.003859	 0.035000	 0.003868	 0.965000	 0.035000	 45.286429	 0.185000	 45.280161	 0.815000	 0.185000	 
1942.000000	 0.003806	 0.035000	 0.003814	 0.965000	 0.035000	 45.239838	 0.185000	 45.233576	 0.815000	 0.185000	 
1944.000000	 0.003753	 0.035000	 0.003762	 0.965000	 0.035000	 45.193343	 0.185000	 45.187088	 0.815000	 0.185000	 
1946.000000	 0.003701	 0.035000	 0.003709	 0.965000	 0.035000	 45.146943	 0.185000	 45.140695	 0.815000	 0.185000	 
1948.000000	 0.003650	 0.035000	 0.003658	 0.965000	 0.035000	 45.100639	 0.185000	 45.094397	 0.815000	 0.185000	 
1950.000000	 0.003599	 0.035000	 0.003607	 0.965000	 0.035000	 45.054430	 0.185000	 45.048193	 0.815000	 0.185000	 
1952.000000	 0.003549	 0.035000	 0.003556	 0.965000	 0.035000	 45.008315	 0.185000	 45.002085	 0.815000	 0.185000	 
1954.000000	 0.003500	 0.035000	 0.003507	 0.965000	 0.035000	 44.962294	 0.185000	 44.956071	 0.815000	 0.185000	 
1956.000000	 0.003451	 0.035000	 0.003458	 0.965000	 0.035000	 44.916367	 0.185000	 44.910150	 0.815000	 0.185000	 
1958.000000	 0.003403	 0.035000	 0.003410	 0.965000	 0.035000	 44.870534	 0.185000	 44.864324	 0.815000	 0.185000	 
1960.000000	 0.003356	 0.035000	 0.003362	 0.965000	 0.035000	 44.824795	 0.185000	 44.818591	 0.815000	 0.185000	 
1962.000000	 0.003309	 0.035000	 0.003315	 0.965000	 0.035000	 44.779149	 0.185000	 44.772951	 0.815000	 0.185000	 
1964.000000	 0.003263	 0.035000	 0.003268	 0.965000	 0.035000	 44.733595	 0.185000	 44.727404	 0.815000	 0.185000	 
1966.000000	 0.003217	 0.035000	 0.003222	 0.965000	 0.035000	 44.688135	 0.185000	 44.681949	 0.815000	 0.185000	 
1968.000000	 0.003172	 0.035000	 0.003177	 0.965000	 0.035000	 44.642766	 0.185000	 44.636587	 0.815000	 0.185000	 
1970.000000	 0.003127	 0.035000	 0.003133	 0.965000	 0.035000	 44.597490	 0.185000	 44.591317	 0.815000	 0.185000	 
1972.000000	 0.003084	 0.035000	 0.003088	 0.965000	 0.035000	 44.552305	 0.185000	 44.546138	 0.815000	 0.185000	 
1974.000000	 0.003040	 0.035000	 0.003045	 0.965000	 0.035000	 44.507211	 0.185000	 44.501051	 0.815000	 0.185000	 
1976.000000	 0.002997	 0.035000	 0.003002	 0.965000	 0.035000	 44.462209	 0.185000	 44.456055	 0.815000	 0.185000	 
1978.000000	 0.002955	 0.035000	 0.002960	 0.965000	 0.035000	 44.417298	 0.185000	 44.411150	 0.815000	 0.185000	 
1980.000000	 0.002914	 0.035000	 0.002918	 0.965000	 0.035000	 44.372478	 0.185000	 44.366336	 0.815000	 0.185000	 
1982.000000	 0.002873	 0.035000	 0.002876	 0.965000	 0.035000	 44.327747	 0.185000	 44.321612	 0.815000	 0.185000	 
1984.000000	 0.002832	 0.035000	 0.002836	 0.965000	 0.035000	 44.283107	 0.185000	 44.276978	 0.815000	 0.185000	 
1986.000000	 0.002792	 0.035000	 0.002796	 0.965000	 0.035000	 44.238557	 0.185000	 44.232434	 0.815000	 0.185000	 
1988.000000	 0.002752	 0.035000	 0.002756	 0.965000	 0.035000	 44.194096	 0.185000	 44.187979	 0.815000	 0.185000	 
1990.000000	 0.002713	 0.035000	 0.002717	 0.965000	 0.035000	 44.149725	 0.185000	 44.143614	 0.815000	 0.185000	 
1992.000000	 0.002675	 0.035000	 0.002678	 0.965000	 0.035000	 44.105442	 0.185000	 44.099338	 0.815000	 0.185000	 
1994.000000	 0.002637	 0.035000	 0.002640	 0.965000	 0.035000	 44.061249	 0.185000	 44.055150	 0.815000	 0.185000	 
1996.000000	 0.002600	 0.035000	 0.002602	 0.965000	 0.035000	 44.017144	 0.185000	 44.011051	 0.815000	 0.185000	 
1998.000000	 0.002563	 0.035000	 0.002565	 0.965000	 0.035000	 43.973127	 0.185000	 43.967040	 0.815000	 0.185000	 
2000.000000	 0.002526	 0.035000	 0.002529	 0.965000	 0.035000	 43.929197	 0.185000	 43.923117	 0.815000	 0.185000	 
2002.000000	 0.002490	 0.035000	 0.002492	 0.965000	 0.035000	 43.885356	 0.185000	 43.879282	 0.815000	 0.185000	 
2004.000000	 0.002455	 0.035000	 0.002457	 0.965000	 0.035000	 43.841602	 0.185000	 43.835534	 0.815000	 0.185000	 
2006.000000	 0.002420	 0.035000	 0.002422	 0.955000	 0.040000	 43.797935	 0.185000	 43.791873	 0.815000	 0.185000	 
2008.000000	 0.002385	 0.035000	 0.002390	 0.955000	 0.040000	 43.754355	 0.185000	 43.748299	 0.815000	 0.185000	 
2010.000000	 0.002351	 0.035000	 0.002358	 0.955000	 0.040000	 43.710862	 0.185000	 43.704812	 0.815000	 0.185000	 
2012.000000	 0.002318	 0.045000	 0.002326	 0.955000	 0.045000	 43.667455	 0.185000	 43.661411	 0.815000	 0.185000	 
2014.000000	 0.002287	 0.045000	 0.002295	 0.955000	 0.045000	 43.624134	 0.185000	 43.618096	 0.815000	 0.185000	 
2016.000000	 0.002256	 0.045000	 0.002265	 0.955000	 0.045000	 43.580900	 0.185000	 43.574868	 0.815000	 0.185000	 
2018.000000	 0.002226	 0.045000	 0.002235	 0.955000	 0.045000	 43.537750	 0.185000	 43.531724	 0.815000	 0.185000	 
2020.000000	 0.002197	 0.045000	 0.002205	 0.955000	 0.045000	 43.494686	 0.185000	 43.488666	 0.815000	 0.185000	 
2022.000000	 0.002167	 0.045000	 0.002175	 0.955000	 0.045000	 43.451708	 0.185000	 43.445693	 0.815000	 0.185000	 
2024.000000	 0.002138	 0.045000	 0.002146	 0.955000	 0.045000	 43.408814	 0.185000	 43.402805	 0.815000	 0.185000	 
2026.000000	 0.002110	 0.045000	 0.002117	 0.955000	 0.045000	 43.366004	 0.185000	 43.360002	 0.815000	 0.185000	 
2028.000000	 0.002082	 0.045000	 0.002089	 0.955000	 0.045000	 43.323279	 0.185000	 43.317283	 0.815000	 0.185000	 
2030.000000	 0.002054	 0.045000	 0.002061	 0.955000	 0.045000	 43.280638	 0.185000	 43.274648	 0.815000	 0.185000	 
2032.000000	 0.002026	 0.045000	 0.002033	 0.955000	 0.045000	 43.238081	 0.185000	 43.232097	 0.815000	 0.185000	 
2034.000000	 0.001999	 0.045000	 0.002006	 0.955000	 0.045000	 43.195608	 0.185000	 43.189629	 0.815000	 0.185000	 
2036.000000	 0.001972	 0.045000	 0.001978	 0.955000	 0.045000	 43.153218	 0.185000	 43.147245	 0.815000	 0.185000	 
2038.000000	 0.001945	 0.045000	 0.001952	 0.955000	 0.045000	 43.110911	 0.185000	 43.104944	 0.815000	 0.185000	 
2040.000000	 0.001919	 0.045000	 0.001925	 0.955000	 0.045000	 43.068687	 0.185000	 43.062726	 0.815000	 0.185000	 
2042.000000	 0.001893	 0.045000	 0.001899	 0.955000	 0.045000	 43.026545	 0.185000	 43.020590	 0.815000	 0.185000	 
2044.000000	 0.001868	 0.045000	 0.001873	 0.955000	 0.045000	 42.984486	 0.185000	 42.978537	 0.815000	 0.185000	 
2046.000000	 0.001842	 0.045000	 0.001848	 0.955000	 0.045000	 42.942509	 0.185000	 42.936566	 0.815000	 0.185000	 
2048.000000	 0.001817	 0.045000	 0.001823	 0.955000	 0.045000	 42.900614	 0.185000	 42.894676	 0.815000	 0.185000	 
2050.000000	 0.001793	 0.045000	 0.001798	 0.955000	 0.045000	 42.858801	 0.185000	 42.852869	 0.815000	 0.185000	 
