# Buoyancy boundary layer depth time series
# <\delta_b(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(var(b)) in [0, H/2]	 z(max(var(b))in [0, H/2])	  max(var(b))in [H/2, H]	 z(max(var(b))in [H/2, H])	 \delta_b[inst.]	  max(<var(b)>)in [0, H/2]	 z(max(<var(b)>)in [0, H/2])	  max(<var(b)>)in [H/2, H]	 z(max(<var(b)>)in [H/2, H])	 \delta_b[av.]	 
1542.000000	 0.018743	 0.095000	 0.018742	 0.905000	 0.095000	 0.012111	 0.145000	 0.012120	 0.855000	 0.145000	 
1544.000000	 0.018744	 0.095000	 0.018744	 0.905000	 0.095000	 0.012116	 0.145000	 0.012125	 0.855000	 0.145000	 
1546.000000	 0.018745	 0.095000	 0.018745	 0.905000	 0.095000	 0.012122	 0.145000	 0.012131	 0.855000	 0.145000	 
1548.000000	 0.018746	 0.095000	 0.018746	 0.905000	 0.095000	 0.012127	 0.145000	 0.012136	 0.855000	 0.145000	 
1550.000000	 0.018747	 0.095000	 0.018747	 0.905000	 0.095000	 0.012132	 0.145000	 0.012141	 0.855000	 0.145000	 
1552.000000	 0.018749	 0.095000	 0.018748	 0.905000	 0.095000	 0.012137	 0.145000	 0.012146	 0.855000	 0.145000	 
1554.000000	 0.018750	 0.095000	 0.018749	 0.905000	 0.095000	 0.012142	 0.145000	 0.012151	 0.855000	 0.145000	 
1556.000000	 0.018751	 0.095000	 0.018751	 0.905000	 0.095000	 0.012147	 0.145000	 0.012156	 0.855000	 0.145000	 
1558.000000	 0.018752	 0.095000	 0.018752	 0.905000	 0.095000	 0.012153	 0.145000	 0.012161	 0.855000	 0.145000	 
1560.000000	 0.018754	 0.095000	 0.018753	 0.905000	 0.095000	 0.012158	 0.145000	 0.012167	 0.855000	 0.145000	 
1562.000000	 0.018755	 0.095000	 0.018754	 0.905000	 0.095000	 0.012163	 0.145000	 0.012172	 0.855000	 0.145000	 
1564.000000	 0.018756	 0.095000	 0.018755	 0.905000	 0.095000	 0.012168	 0.145000	 0.012177	 0.855000	 0.145000	 
1566.000000	 0.018757	 0.095000	 0.018757	 0.905000	 0.095000	 0.012173	 0.145000	 0.012182	 0.855000	 0.145000	 
1568.000000	 0.018759	 0.095000	 0.018758	 0.905000	 0.095000	 0.012178	 0.145000	 0.012187	 0.855000	 0.145000	 
1570.000000	 0.018760	 0.095000	 0.018759	 0.905000	 0.095000	 0.012183	 0.145000	 0.012192	 0.855000	 0.145000	 
1572.000000	 0.018761	 0.095000	 0.018760	 0.905000	 0.095000	 0.012188	 0.145000	 0.012197	 0.855000	 0.145000	 
1574.000000	 0.018762	 0.095000	 0.018761	 0.905000	 0.095000	 0.012193	 0.145000	 0.012202	 0.855000	 0.145000	 
1576.000000	 0.018764	 0.095000	 0.018763	 0.905000	 0.095000	 0.012198	 0.145000	 0.012207	 0.855000	 0.145000	 
1578.000000	 0.018765	 0.095000	 0.018764	 0.905000	 0.095000	 0.012203	 0.145000	 0.012212	 0.855000	 0.145000	 
1580.000000	 0.018766	 0.095000	 0.018765	 0.905000	 0.095000	 0.012208	 0.145000	 0.012217	 0.855000	 0.145000	 
1582.000000	 0.018767	 0.095000	 0.018766	 0.905000	 0.095000	 0.012213	 0.145000	 0.012222	 0.855000	 0.145000	 
1584.000000	 0.018769	 0.095000	 0.018768	 0.905000	 0.095000	 0.012218	 0.145000	 0.012227	 0.855000	 0.145000	 
1586.000000	 0.018770	 0.095000	 0.018769	 0.905000	 0.095000	 0.012223	 0.145000	 0.012232	 0.855000	 0.145000	 
1588.000000	 0.018771	 0.095000	 0.018770	 0.905000	 0.095000	 0.012228	 0.145000	 0.012236	 0.855000	 0.145000	 
1590.000000	 0.018772	 0.095000	 0.018771	 0.905000	 0.095000	 0.012233	 0.145000	 0.012241	 0.855000	 0.145000	 
1592.000000	 0.018774	 0.095000	 0.018773	 0.905000	 0.095000	 0.012238	 0.145000	 0.012246	 0.855000	 0.145000	 
1594.000000	 0.018775	 0.095000	 0.018774	 0.905000	 0.095000	 0.012242	 0.145000	 0.012251	 0.855000	 0.145000	 
1596.000000	 0.018776	 0.095000	 0.018775	 0.905000	 0.095000	 0.012247	 0.145000	 0.012256	 0.855000	 0.145000	 
1598.000000	 0.018778	 0.095000	 0.018777	 0.905000	 0.095000	 0.012252	 0.145000	 0.012261	 0.855000	 0.145000	 
1600.000000	 0.018779	 0.095000	 0.018778	 0.905000	 0.095000	 0.012257	 0.145000	 0.012266	 0.855000	 0.145000	 
1602.000000	 0.018780	 0.095000	 0.018779	 0.905000	 0.095000	 0.012262	 0.145000	 0.012271	 0.855000	 0.145000	 
1604.000000	 0.018782	 0.095000	 0.018780	 0.905000	 0.095000	 0.012267	 0.145000	 0.012275	 0.855000	 0.145000	 
1606.000000	 0.018783	 0.095000	 0.018782	 0.905000	 0.095000	 0.012272	 0.145000	 0.012280	 0.855000	 0.145000	 
1608.000000	 0.018784	 0.095000	 0.018783	 0.905000	 0.095000	 0.012276	 0.145000	 0.012285	 0.855000	 0.145000	 
1610.000000	 0.018785	 0.095000	 0.018784	 0.905000	 0.095000	 0.012281	 0.145000	 0.012290	 0.855000	 0.145000	 
1612.000000	 0.018787	 0.095000	 0.018786	 0.905000	 0.095000	 0.012286	 0.145000	 0.012295	 0.855000	 0.145000	 
1614.000000	 0.018788	 0.095000	 0.018787	 0.905000	 0.095000	 0.012291	 0.145000	 0.012299	 0.855000	 0.145000	 
1616.000000	 0.018790	 0.095000	 0.018788	 0.905000	 0.095000	 0.012296	 0.145000	 0.012304	 0.855000	 0.145000	 
1618.000000	 0.018791	 0.095000	 0.018790	 0.905000	 0.095000	 0.012300	 0.145000	 0.012309	 0.855000	 0.145000	 
1620.000000	 0.018792	 0.095000	 0.018791	 0.905000	 0.095000	 0.012305	 0.145000	 0.012314	 0.855000	 0.145000	 
1622.000000	 0.018794	 0.095000	 0.018792	 0.905000	 0.095000	 0.012310	 0.145000	 0.012318	 0.855000	 0.145000	 
1624.000000	 0.018795	 0.095000	 0.018794	 0.905000	 0.095000	 0.012315	 0.145000	 0.012323	 0.855000	 0.145000	 
1626.000000	 0.018796	 0.095000	 0.018795	 0.905000	 0.095000	 0.012319	 0.145000	 0.012328	 0.855000	 0.145000	 
1628.000000	 0.018798	 0.095000	 0.018797	 0.905000	 0.095000	 0.012324	 0.145000	 0.012332	 0.855000	 0.145000	 
1630.000000	 0.018799	 0.095000	 0.018798	 0.905000	 0.095000	 0.012329	 0.145000	 0.012337	 0.855000	 0.145000	 
1632.000000	 0.018800	 0.095000	 0.018799	 0.905000	 0.095000	 0.012333	 0.145000	 0.012342	 0.855000	 0.145000	 
1634.000000	 0.018802	 0.095000	 0.018801	 0.905000	 0.095000	 0.012338	 0.145000	 0.012347	 0.855000	 0.145000	 
1636.000000	 0.018803	 0.095000	 0.018802	 0.905000	 0.095000	 0.012343	 0.145000	 0.012351	 0.855000	 0.145000	 
1638.000000	 0.018805	 0.095000	 0.018804	 0.905000	 0.095000	 0.012347	 0.145000	 0.012356	 0.855000	 0.145000	 
1640.000000	 0.018806	 0.095000	 0.018805	 0.905000	 0.095000	 0.012352	 0.145000	 0.012360	 0.855000	 0.145000	 
1642.000000	 0.018807	 0.095000	 0.018806	 0.905000	 0.095000	 0.012357	 0.145000	 0.012365	 0.855000	 0.145000	 
1644.000000	 0.018809	 0.095000	 0.018808	 0.905000	 0.095000	 0.012361	 0.145000	 0.012370	 0.855000	 0.145000	 
1646.000000	 0.018810	 0.095000	 0.018809	 0.905000	 0.095000	 0.012366	 0.145000	 0.012374	 0.855000	 0.145000	 
1648.000000	 0.018812	 0.095000	 0.018811	 0.905000	 0.095000	 0.012371	 0.145000	 0.012379	 0.855000	 0.145000	 
1650.000000	 0.018813	 0.095000	 0.018812	 0.905000	 0.095000	 0.012375	 0.145000	 0.012384	 0.855000	 0.145000	 
1652.000000	 0.018815	 0.095000	 0.018813	 0.905000	 0.095000	 0.012380	 0.145000	 0.012388	 0.855000	 0.145000	 
1654.000000	 0.018816	 0.095000	 0.018815	 0.905000	 0.095000	 0.012384	 0.145000	 0.012393	 0.855000	 0.145000	 
1656.000000	 0.018817	 0.095000	 0.018816	 0.905000	 0.095000	 0.012389	 0.145000	 0.012397	 0.855000	 0.145000	 
1658.000000	 0.018819	 0.095000	 0.018818	 0.905000	 0.095000	 0.012394	 0.145000	 0.012402	 0.855000	 0.145000	 
1660.000000	 0.018820	 0.095000	 0.018819	 0.905000	 0.095000	 0.012398	 0.145000	 0.012406	 0.855000	 0.145000	 
1662.000000	 0.018822	 0.095000	 0.018821	 0.905000	 0.095000	 0.012403	 0.145000	 0.012411	 0.855000	 0.145000	 
1664.000000	 0.018823	 0.095000	 0.018822	 0.905000	 0.095000	 0.012407	 0.145000	 0.012415	 0.855000	 0.145000	 
1666.000000	 0.018825	 0.095000	 0.018823	 0.905000	 0.095000	 0.012412	 0.145000	 0.012420	 0.855000	 0.145000	 
1668.000000	 0.018826	 0.095000	 0.018825	 0.905000	 0.095000	 0.012416	 0.145000	 0.012425	 0.855000	 0.145000	 
1670.000000	 0.018827	 0.095000	 0.018826	 0.905000	 0.095000	 0.012421	 0.145000	 0.012429	 0.855000	 0.145000	 
1672.000000	 0.018829	 0.095000	 0.018828	 0.905000	 0.095000	 0.012425	 0.145000	 0.012434	 0.855000	 0.145000	 
1674.000000	 0.018830	 0.095000	 0.018829	 0.905000	 0.095000	 0.012430	 0.145000	 0.012438	 0.855000	 0.145000	 
1676.000000	 0.018832	 0.095000	 0.018831	 0.905000	 0.095000	 0.012434	 0.145000	 0.012442	 0.855000	 0.145000	 
1678.000000	 0.018833	 0.095000	 0.018832	 0.905000	 0.095000	 0.012439	 0.145000	 0.012447	 0.855000	 0.145000	 
1680.000000	 0.018835	 0.095000	 0.018834	 0.905000	 0.095000	 0.012443	 0.145000	 0.012451	 0.855000	 0.145000	 
1682.000000	 0.018836	 0.095000	 0.018835	 0.905000	 0.095000	 0.012448	 0.145000	 0.012456	 0.855000	 0.145000	 
1684.000000	 0.018837	 0.095000	 0.018837	 0.905000	 0.095000	 0.012452	 0.145000	 0.012460	 0.855000	 0.145000	 
1686.000000	 0.018839	 0.095000	 0.018838	 0.905000	 0.095000	 0.012457	 0.145000	 0.012465	 0.855000	 0.145000	 
1688.000000	 0.018840	 0.095000	 0.018839	 0.905000	 0.095000	 0.012461	 0.145000	 0.012469	 0.855000	 0.145000	 
1690.000000	 0.018842	 0.095000	 0.018841	 0.905000	 0.095000	 0.012466	 0.145000	 0.012474	 0.855000	 0.145000	 
1692.000000	 0.018843	 0.095000	 0.018842	 0.905000	 0.095000	 0.012470	 0.145000	 0.012478	 0.855000	 0.145000	 
1694.000000	 0.018845	 0.095000	 0.018844	 0.905000	 0.095000	 0.012474	 0.145000	 0.012482	 0.855000	 0.145000	 
1696.000000	 0.018846	 0.095000	 0.018845	 0.905000	 0.095000	 0.012479	 0.145000	 0.012487	 0.855000	 0.145000	 
1698.000000	 0.018847	 0.095000	 0.018847	 0.905000	 0.095000	 0.012483	 0.145000	 0.012491	 0.855000	 0.145000	 
1700.000000	 0.018849	 0.095000	 0.018848	 0.905000	 0.095000	 0.012488	 0.145000	 0.012496	 0.855000	 0.145000	 
1702.000000	 0.018850	 0.095000	 0.018849	 0.905000	 0.095000	 0.012492	 0.145000	 0.012500	 0.855000	 0.145000	 
1704.000000	 0.018852	 0.095000	 0.018851	 0.905000	 0.095000	 0.012496	 0.145000	 0.012504	 0.855000	 0.145000	 
1706.000000	 0.018853	 0.095000	 0.018852	 0.905000	 0.095000	 0.012501	 0.145000	 0.012509	 0.855000	 0.145000	 
1708.000000	 0.018854	 0.095000	 0.018854	 0.905000	 0.095000	 0.012505	 0.145000	 0.012513	 0.855000	 0.145000	 
1710.000000	 0.018856	 0.095000	 0.018855	 0.905000	 0.095000	 0.012509	 0.145000	 0.012517	 0.855000	 0.145000	 
1712.000000	 0.018857	 0.095000	 0.018857	 0.905000	 0.095000	 0.012514	 0.145000	 0.012522	 0.855000	 0.145000	 
1714.000000	 0.018859	 0.095000	 0.018858	 0.905000	 0.095000	 0.012519	 0.135000	 0.012527	 0.865000	 0.135000	 
1716.000000	 0.018860	 0.095000	 0.018859	 0.905000	 0.095000	 0.012524	 0.135000	 0.012532	 0.865000	 0.135000	 
1718.000000	 0.018861	 0.095000	 0.018861	 0.905000	 0.095000	 0.012529	 0.135000	 0.012537	 0.865000	 0.135000	 
1720.000000	 0.018863	 0.095000	 0.018862	 0.905000	 0.095000	 0.012534	 0.135000	 0.012543	 0.865000	 0.135000	 
1722.000000	 0.018864	 0.095000	 0.018864	 0.905000	 0.095000	 0.012540	 0.135000	 0.012548	 0.865000	 0.135000	 
1724.000000	 0.018865	 0.095000	 0.018865	 0.905000	 0.095000	 0.012545	 0.135000	 0.012553	 0.865000	 0.135000	 
1726.000000	 0.018867	 0.095000	 0.018866	 0.905000	 0.095000	 0.012550	 0.135000	 0.012558	 0.865000	 0.135000	 
1728.000000	 0.018868	 0.095000	 0.018868	 0.905000	 0.095000	 0.012555	 0.135000	 0.012563	 0.865000	 0.135000	 
1730.000000	 0.018870	 0.095000	 0.018869	 0.905000	 0.095000	 0.012560	 0.135000	 0.012569	 0.865000	 0.135000	 
1732.000000	 0.018871	 0.095000	 0.018870	 0.905000	 0.095000	 0.012566	 0.135000	 0.012574	 0.865000	 0.135000	 
1734.000000	 0.018872	 0.095000	 0.018872	 0.905000	 0.095000	 0.012571	 0.135000	 0.012579	 0.865000	 0.135000	 
1736.000000	 0.018874	 0.095000	 0.018873	 0.905000	 0.095000	 0.012576	 0.135000	 0.012584	 0.865000	 0.135000	 
1738.000000	 0.018875	 0.095000	 0.018875	 0.905000	 0.095000	 0.012581	 0.135000	 0.012589	 0.865000	 0.135000	 
1740.000000	 0.018876	 0.095000	 0.018876	 0.905000	 0.095000	 0.012586	 0.135000	 0.012594	 0.865000	 0.135000	 
1742.000000	 0.018878	 0.095000	 0.018877	 0.905000	 0.095000	 0.012591	 0.135000	 0.012599	 0.865000	 0.135000	 
1744.000000	 0.018879	 0.095000	 0.018878	 0.905000	 0.095000	 0.012596	 0.135000	 0.012604	 0.865000	 0.135000	 
1746.000000	 0.018880	 0.095000	 0.018880	 0.905000	 0.095000	 0.012601	 0.135000	 0.012609	 0.865000	 0.135000	 
1748.000000	 0.018881	 0.095000	 0.018881	 0.905000	 0.095000	 0.012607	 0.135000	 0.012615	 0.865000	 0.135000	 
1750.000000	 0.018883	 0.095000	 0.018882	 0.905000	 0.095000	 0.012612	 0.135000	 0.012620	 0.865000	 0.135000	 
1752.000000	 0.018884	 0.095000	 0.018884	 0.905000	 0.095000	 0.012617	 0.135000	 0.012625	 0.865000	 0.135000	 
1754.000000	 0.018885	 0.095000	 0.018885	 0.905000	 0.095000	 0.012622	 0.135000	 0.012630	 0.865000	 0.135000	 
1756.000000	 0.018886	 0.095000	 0.018886	 0.905000	 0.095000	 0.012627	 0.135000	 0.012635	 0.865000	 0.135000	 
1758.000000	 0.018888	 0.095000	 0.018888	 0.905000	 0.095000	 0.012632	 0.135000	 0.012640	 0.865000	 0.135000	 
1760.000000	 0.018889	 0.095000	 0.018889	 0.905000	 0.095000	 0.012637	 0.135000	 0.012645	 0.865000	 0.135000	 
1762.000000	 0.018890	 0.095000	 0.018890	 0.905000	 0.095000	 0.012642	 0.135000	 0.012650	 0.865000	 0.135000	 
1764.000000	 0.018891	 0.095000	 0.018891	 0.905000	 0.095000	 0.012647	 0.135000	 0.012655	 0.865000	 0.135000	 
1766.000000	 0.018893	 0.095000	 0.018892	 0.905000	 0.095000	 0.012652	 0.135000	 0.012660	 0.865000	 0.135000	 
1768.000000	 0.018894	 0.095000	 0.018894	 0.905000	 0.095000	 0.012657	 0.135000	 0.012665	 0.865000	 0.135000	 
1770.000000	 0.018895	 0.095000	 0.018895	 0.905000	 0.095000	 0.012662	 0.135000	 0.012670	 0.865000	 0.135000	 
1772.000000	 0.018896	 0.095000	 0.018896	 0.905000	 0.095000	 0.012667	 0.135000	 0.012675	 0.865000	 0.135000	 
1774.000000	 0.018897	 0.095000	 0.018897	 0.905000	 0.095000	 0.012672	 0.135000	 0.012680	 0.865000	 0.135000	 
1776.000000	 0.018898	 0.095000	 0.018898	 0.905000	 0.095000	 0.012677	 0.135000	 0.012685	 0.865000	 0.135000	 
1778.000000	 0.018900	 0.095000	 0.018900	 0.905000	 0.095000	 0.012682	 0.135000	 0.012689	 0.865000	 0.135000	 
1780.000000	 0.018901	 0.095000	 0.018901	 0.905000	 0.095000	 0.012687	 0.135000	 0.012694	 0.865000	 0.135000	 
1782.000000	 0.018902	 0.095000	 0.018902	 0.905000	 0.095000	 0.012691	 0.135000	 0.012699	 0.865000	 0.135000	 
1784.000000	 0.018903	 0.095000	 0.018903	 0.905000	 0.095000	 0.012696	 0.135000	 0.012704	 0.865000	 0.135000	 
1786.000000	 0.018904	 0.095000	 0.018904	 0.905000	 0.095000	 0.012701	 0.135000	 0.012709	 0.865000	 0.135000	 
1788.000000	 0.018905	 0.095000	 0.018905	 0.905000	 0.095000	 0.012706	 0.135000	 0.012714	 0.865000	 0.135000	 
1790.000000	 0.018906	 0.095000	 0.018906	 0.905000	 0.095000	 0.012711	 0.135000	 0.012719	 0.865000	 0.135000	 
1792.000000	 0.018907	 0.095000	 0.018908	 0.905000	 0.095000	 0.012716	 0.135000	 0.012724	 0.865000	 0.135000	 
1794.000000	 0.018908	 0.095000	 0.018909	 0.905000	 0.095000	 0.012721	 0.135000	 0.012729	 0.865000	 0.135000	 
1796.000000	 0.018910	 0.095000	 0.018910	 0.905000	 0.095000	 0.012726	 0.135000	 0.012733	 0.865000	 0.135000	 
1798.000000	 0.018911	 0.095000	 0.018911	 0.905000	 0.095000	 0.012730	 0.135000	 0.012738	 0.865000	 0.135000	 
1800.000000	 0.018912	 0.095000	 0.018912	 0.905000	 0.095000	 0.012735	 0.135000	 0.012743	 0.865000	 0.135000	 
1802.000000	 0.018913	 0.095000	 0.018913	 0.905000	 0.095000	 0.012740	 0.135000	 0.012748	 0.865000	 0.135000	 
1804.000000	 0.018914	 0.095000	 0.018914	 0.905000	 0.095000	 0.012745	 0.135000	 0.012753	 0.865000	 0.135000	 
1806.000000	 0.018915	 0.095000	 0.018915	 0.905000	 0.095000	 0.012750	 0.135000	 0.012758	 0.865000	 0.135000	 
1808.000000	 0.018916	 0.095000	 0.018916	 0.905000	 0.095000	 0.012755	 0.135000	 0.012762	 0.865000	 0.135000	 
1810.000000	 0.018917	 0.095000	 0.018917	 0.905000	 0.095000	 0.012759	 0.135000	 0.012767	 0.865000	 0.135000	 
1812.000000	 0.018918	 0.095000	 0.018918	 0.905000	 0.095000	 0.012764	 0.135000	 0.012772	 0.865000	 0.135000	 
1814.000000	 0.018919	 0.095000	 0.018919	 0.905000	 0.095000	 0.012769	 0.135000	 0.012777	 0.865000	 0.135000	 
1816.000000	 0.018919	 0.095000	 0.018920	 0.905000	 0.095000	 0.012774	 0.135000	 0.012781	 0.865000	 0.135000	 
1818.000000	 0.018920	 0.095000	 0.018921	 0.905000	 0.095000	 0.012778	 0.135000	 0.012786	 0.865000	 0.135000	 
1820.000000	 0.018921	 0.095000	 0.018922	 0.905000	 0.095000	 0.012783	 0.135000	 0.012791	 0.865000	 0.135000	 
1822.000000	 0.018922	 0.095000	 0.018923	 0.905000	 0.095000	 0.012788	 0.135000	 0.012796	 0.865000	 0.135000	 
1824.000000	 0.018923	 0.095000	 0.018923	 0.905000	 0.095000	 0.012793	 0.135000	 0.012800	 0.865000	 0.135000	 
1826.000000	 0.018924	 0.095000	 0.018924	 0.905000	 0.095000	 0.012797	 0.135000	 0.012805	 0.865000	 0.135000	 
1828.000000	 0.018925	 0.095000	 0.018925	 0.905000	 0.095000	 0.012802	 0.135000	 0.012810	 0.865000	 0.135000	 
1830.000000	 0.018926	 0.095000	 0.018926	 0.905000	 0.095000	 0.012807	 0.135000	 0.012814	 0.865000	 0.135000	 
1832.000000	 0.018927	 0.095000	 0.018927	 0.905000	 0.095000	 0.012811	 0.135000	 0.012819	 0.865000	 0.135000	 
1834.000000	 0.018927	 0.095000	 0.018928	 0.905000	 0.095000	 0.012816	 0.135000	 0.012824	 0.865000	 0.135000	 
1836.000000	 0.018928	 0.095000	 0.018929	 0.905000	 0.095000	 0.012821	 0.135000	 0.012828	 0.865000	 0.135000	 
1838.000000	 0.018929	 0.095000	 0.018929	 0.905000	 0.095000	 0.012825	 0.135000	 0.012833	 0.865000	 0.135000	 
1840.000000	 0.018930	 0.095000	 0.018930	 0.905000	 0.095000	 0.012830	 0.135000	 0.012838	 0.865000	 0.135000	 
1842.000000	 0.018931	 0.095000	 0.018931	 0.905000	 0.095000	 0.012835	 0.135000	 0.012842	 0.865000	 0.135000	 
1844.000000	 0.018931	 0.095000	 0.018932	 0.905000	 0.095000	 0.012839	 0.135000	 0.012847	 0.865000	 0.135000	 
1846.000000	 0.018932	 0.095000	 0.018933	 0.905000	 0.095000	 0.012844	 0.135000	 0.012851	 0.865000	 0.135000	 
1848.000000	 0.018933	 0.095000	 0.018933	 0.905000	 0.095000	 0.012848	 0.135000	 0.012856	 0.865000	 0.135000	 
1850.000000	 0.018934	 0.095000	 0.018934	 0.905000	 0.095000	 0.012853	 0.135000	 0.012861	 0.865000	 0.135000	 
1852.000000	 0.018934	 0.095000	 0.018935	 0.905000	 0.095000	 0.012858	 0.135000	 0.012865	 0.865000	 0.135000	 
1854.000000	 0.018935	 0.095000	 0.018936	 0.905000	 0.095000	 0.012862	 0.135000	 0.012870	 0.865000	 0.135000	 
1856.000000	 0.018936	 0.095000	 0.018936	 0.905000	 0.095000	 0.012867	 0.135000	 0.012874	 0.865000	 0.135000	 
1858.000000	 0.018937	 0.095000	 0.018937	 0.905000	 0.095000	 0.012871	 0.135000	 0.012879	 0.865000	 0.135000	 
1860.000000	 0.018937	 0.095000	 0.018938	 0.905000	 0.095000	 0.012876	 0.135000	 0.012884	 0.865000	 0.135000	 
1862.000000	 0.018938	 0.095000	 0.018938	 0.905000	 0.095000	 0.012880	 0.135000	 0.012888	 0.865000	 0.135000	 
1864.000000	 0.018939	 0.095000	 0.018939	 0.905000	 0.095000	 0.012885	 0.135000	 0.012893	 0.865000	 0.135000	 
1866.000000	 0.018939	 0.095000	 0.018940	 0.905000	 0.095000	 0.012890	 0.135000	 0.012897	 0.865000	 0.135000	 
1868.000000	 0.018940	 0.095000	 0.018940	 0.905000	 0.095000	 0.012894	 0.135000	 0.012902	 0.865000	 0.135000	 
1870.000000	 0.018940	 0.095000	 0.018941	 0.905000	 0.095000	 0.012899	 0.135000	 0.012906	 0.865000	 0.135000	 
1872.000000	 0.018941	 0.095000	 0.018942	 0.905000	 0.095000	 0.012903	 0.135000	 0.012911	 0.865000	 0.135000	 
1874.000000	 0.018942	 0.095000	 0.018942	 0.905000	 0.095000	 0.012908	 0.135000	 0.012915	 0.865000	 0.135000	 
1876.000000	 0.018942	 0.095000	 0.018943	 0.905000	 0.095000	 0.012912	 0.135000	 0.012920	 0.865000	 0.135000	 
1878.000000	 0.018943	 0.095000	 0.018943	 0.905000	 0.095000	 0.012917	 0.135000	 0.012924	 0.865000	 0.135000	 
1880.000000	 0.018943	 0.095000	 0.018944	 0.905000	 0.095000	 0.012921	 0.135000	 0.012928	 0.865000	 0.135000	 
1882.000000	 0.018944	 0.095000	 0.018944	 0.905000	 0.095000	 0.012925	 0.135000	 0.012933	 0.865000	 0.135000	 
1884.000000	 0.018944	 0.095000	 0.018945	 0.905000	 0.095000	 0.012930	 0.135000	 0.012937	 0.865000	 0.135000	 
1886.000000	 0.018945	 0.095000	 0.018946	 0.905000	 0.095000	 0.012934	 0.135000	 0.012942	 0.865000	 0.135000	 
1888.000000	 0.018946	 0.095000	 0.018946	 0.905000	 0.095000	 0.012939	 0.135000	 0.012946	 0.865000	 0.135000	 
1890.000000	 0.018946	 0.095000	 0.018947	 0.905000	 0.095000	 0.012943	 0.135000	 0.012951	 0.865000	 0.135000	 
1892.000000	 0.018947	 0.095000	 0.018947	 0.905000	 0.095000	 0.012948	 0.135000	 0.012955	 0.865000	 0.135000	 
1894.000000	 0.018947	 0.095000	 0.018948	 0.905000	 0.095000	 0.012952	 0.135000	 0.012959	 0.865000	 0.135000	 
1896.000000	 0.018947	 0.095000	 0.018948	 0.905000	 0.095000	 0.012956	 0.135000	 0.012964	 0.865000	 0.135000	 
1898.000000	 0.018948	 0.095000	 0.018949	 0.905000	 0.095000	 0.012961	 0.135000	 0.012968	 0.865000	 0.135000	 
1900.000000	 0.018948	 0.095000	 0.018949	 0.905000	 0.095000	 0.012965	 0.135000	 0.012973	 0.865000	 0.135000	 
1902.000000	 0.018949	 0.095000	 0.018949	 0.905000	 0.095000	 0.012969	 0.135000	 0.012977	 0.865000	 0.135000	 
1904.000000	 0.018949	 0.095000	 0.018950	 0.905000	 0.095000	 0.012974	 0.135000	 0.012981	 0.865000	 0.135000	 
1906.000000	 0.018950	 0.095000	 0.018950	 0.905000	 0.095000	 0.012978	 0.135000	 0.012986	 0.865000	 0.135000	 
1908.000000	 0.018950	 0.095000	 0.018951	 0.905000	 0.095000	 0.012983	 0.135000	 0.012990	 0.865000	 0.135000	 
1910.000000	 0.018950	 0.095000	 0.018951	 0.905000	 0.095000	 0.012987	 0.135000	 0.012994	 0.865000	 0.135000	 
1912.000000	 0.018951	 0.095000	 0.018951	 0.905000	 0.095000	 0.012991	 0.135000	 0.012999	 0.865000	 0.135000	 
1914.000000	 0.018951	 0.095000	 0.018952	 0.905000	 0.095000	 0.012995	 0.135000	 0.013003	 0.865000	 0.135000	 
1916.000000	 0.018952	 0.095000	 0.018952	 0.905000	 0.095000	 0.013000	 0.135000	 0.013007	 0.865000	 0.135000	 
1918.000000	 0.018952	 0.095000	 0.018953	 0.905000	 0.095000	 0.013004	 0.135000	 0.013011	 0.865000	 0.135000	 
1920.000000	 0.018952	 0.095000	 0.018953	 0.905000	 0.095000	 0.013008	 0.135000	 0.013016	 0.865000	 0.135000	 
1922.000000	 0.018953	 0.095000	 0.018953	 0.905000	 0.095000	 0.013013	 0.135000	 0.013020	 0.865000	 0.135000	 
1924.000000	 0.018953	 0.095000	 0.018954	 0.905000	 0.095000	 0.013017	 0.135000	 0.013024	 0.865000	 0.135000	 
1926.000000	 0.018953	 0.095000	 0.018954	 0.905000	 0.095000	 0.013021	 0.135000	 0.013028	 0.865000	 0.135000	 
1928.000000	 0.018954	 0.095000	 0.018954	 0.905000	 0.095000	 0.013025	 0.135000	 0.013033	 0.865000	 0.135000	 
1930.000000	 0.018954	 0.095000	 0.018954	 0.905000	 0.095000	 0.013030	 0.135000	 0.013037	 0.865000	 0.135000	 
1932.000000	 0.018954	 0.095000	 0.018955	 0.905000	 0.095000	 0.013034	 0.135000	 0.013041	 0.865000	 0.135000	 
1934.000000	 0.018954	 0.095000	 0.018955	 0.905000	 0.095000	 0.013038	 0.135000	 0.013045	 0.865000	 0.135000	 
1936.000000	 0.018955	 0.095000	 0.018955	 0.905000	 0.095000	 0.013042	 0.135000	 0.013050	 0.865000	 0.135000	 
1938.000000	 0.018955	 0.095000	 0.018956	 0.905000	 0.095000	 0.013046	 0.135000	 0.013054	 0.865000	 0.135000	 
1940.000000	 0.018955	 0.095000	 0.018956	 0.905000	 0.095000	 0.013051	 0.135000	 0.013058	 0.865000	 0.135000	 
1942.000000	 0.018955	 0.095000	 0.018956	 0.905000	 0.095000	 0.013055	 0.135000	 0.013062	 0.865000	 0.135000	 
1944.000000	 0.018956	 0.095000	 0.018956	 0.905000	 0.095000	 0.013059	 0.135000	 0.013066	 0.865000	 0.135000	 
