# Averaged between times 0.000000 and 2050.000000 with spacing 2.000000
# z		 var(b)
0.005000	0.000089
0.015000	0.000776
0.025000	0.002042
0.035000	0.003702
0.045000	0.005538
0.055000	0.007354
0.065000	0.008999
0.075000	0.010384
0.085000	0.011477
0.095000	0.012281
0.105000	0.012824
0.115000	0.013144
0.125000	0.013280
0.135000	0.013268
0.145000	0.013140
0.155000	0.012920
0.165000	0.012633
0.175000	0.012296
0.185000	0.011926
0.195000	0.011535
0.205000	0.011135
0.215000	0.010734
0.225000	0.010338
0.235000	0.009953
0.245000	0.009583
0.255000	0.009230
0.265000	0.008895
0.275000	0.008581
0.285000	0.008286
0.295000	0.008011
0.305000	0.007756
0.315000	0.007519
0.325000	0.007300
0.335000	0.007098
0.345000	0.006912
0.355000	0.006740
0.365000	0.006583
0.375000	0.006438
0.385000	0.006306
0.395000	0.006185
0.405000	0.006075
0.415000	0.005975
0.425000	0.005884
0.435000	0.005803
0.445000	0.005733
0.455000	0.005672
0.465000	0.005624
0.475000	0.005588
0.485000	0.005567
0.495000	0.005559
0.505000	0.005559
0.515000	0.005567
0.525000	0.005589
0.535000	0.005624
0.545000	0.005673
0.555000	0.005733
0.565000	0.005804
0.575000	0.005885
0.585000	0.005975
0.595000	0.006075
0.605000	0.006186
0.615000	0.006307
0.625000	0.006439
0.635000	0.006584
0.645000	0.006741
0.655000	0.006913
0.665000	0.007099
0.675000	0.007301
0.685000	0.007520
0.695000	0.007757
0.705000	0.008012
0.715000	0.008287
0.725000	0.008582
0.735000	0.008897
0.745000	0.009231
0.755000	0.009585
0.765000	0.009955
0.775000	0.010341
0.785000	0.010737
0.795000	0.011139
0.805000	0.011540
0.815000	0.011931
0.825000	0.012302
0.835000	0.012639
0.845000	0.012927
0.855000	0.013146
0.865000	0.013275
0.875000	0.013287
0.885000	0.013151
0.895000	0.012830
0.905000	0.012286
0.915000	0.011482
0.925000	0.010389
0.935000	0.009002
0.945000	0.007356
0.955000	0.005540
0.965000	0.003703
0.975000	0.002043
0.985000	0.000776
0.995000	0.000089
