# Reynolds number time series
# <Re(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
354.000000	 83.189160	 70.304206	 72.975714	 60.517732	 65.238926	 56.393866	 84.118777	 71.063135	 76.632200	 64.451194	 66.616556	 57.834887	 
356.000000	 83.189145	 70.376189	 72.975697	 60.587251	 65.238920	 56.443280	 84.118762	 71.136071	 76.632185	 64.519244	 66.616550	 57.883947	 
358.000000	 83.189130	 70.447372	 72.975681	 60.655997	 65.238914	 56.492144	 84.118747	 71.208197	 76.632171	 64.586539	 66.616545	 57.932461	 
360.000000	 83.189117	 70.517769	 72.975666	 60.723984	 65.238909	 56.540469	 84.118733	 71.279526	 76.632157	 64.653089	 66.616540	 57.980440	 
362.000000	 83.189104	 70.587391	 72.975651	 60.791223	 65.238904	 56.588263	 84.118720	 71.350071	 76.632145	 64.718908	 66.616535	 58.027891	 
364.000000	 83.189091	 70.656253	 72.975637	 60.857728	 65.238899	 56.635534	 84.118707	 71.419845	 76.632133	 64.784007	 66.616530	 58.074823	 
366.000000	 83.189079	 70.724366	 72.975624	 60.923510	 65.238894	 56.682291	 84.118695	 71.488860	 76.632121	 64.848399	 66.616526	 58.121245	 
368.000000	 83.189067	 70.791743	 72.975612	 60.988580	 65.238890	 56.728543	 84.118684	 71.557130	 76.632111	 64.912095	 66.616522	 58.167166	 
370.000000	 83.189056	 70.858395	 72.975599	 61.052951	 65.238886	 56.774298	 84.118672	 71.624665	 76.632100	 64.975106	 66.616518	 58.212592	 
372.000000	 83.189045	 70.924334	 72.975587	 61.116633	 65.238882	 56.819563	 84.118662	 71.691478	 76.632090	 65.037443	 66.616514	 58.257533	 
374.000000	 83.189035	 70.989572	 72.975576	 61.179637	 65.238878	 56.864346	 84.118651	 71.757580	 76.632080	 65.099116	 66.616511	 58.301996	 
376.000000	 83.189025	 71.054120	 72.975564	 61.241975	 65.238874	 56.908656	 84.118641	 71.822982	 76.632070	 65.160137	 66.616507	 58.345988	 
378.000000	 83.189014	 71.117987	 72.975553	 61.303657	 65.238870	 56.952499	 84.118631	 71.887696	 76.632061	 65.220516	 66.616504	 58.389517	 
380.000000	 83.189004	 71.181187	 72.975542	 61.364692	 65.238867	 56.995883	 84.118621	 71.951732	 76.632051	 65.280262	 66.616500	 58.432590	 
382.000000	 83.188995	 71.243727	 72.975531	 61.425092	 65.238863	 57.038816	 84.118611	 72.015101	 76.632042	 65.339386	 66.616497	 58.475215	 
384.000000	 83.188985	 71.305620	 72.975520	 61.484866	 65.238860	 57.081303	 84.118601	 72.077814	 76.632033	 65.397897	 66.616494	 58.517397	 
386.000000	 83.188975	 71.366874	 72.975509	 61.544023	 65.238856	 57.123352	 84.118591	 72.139880	 76.632023	 65.455805	 66.616491	 58.559145	 
388.000000	 83.188965	 71.427500	 72.975498	 61.602574	 65.238853	 57.164970	 84.118581	 72.201309	 76.632014	 65.513119	 66.616488	 58.600465	 
390.000000	 83.188955	 71.487508	 72.975487	 61.660527	 65.238849	 57.206163	 84.118571	 72.262111	 76.632004	 65.569848	 66.616484	 58.641363	 
392.000000	 83.188945	 71.546906	 72.975475	 61.717892	 65.238846	 57.246938	 84.118561	 72.322296	 76.631995	 65.626001	 66.616481	 58.681846	 
394.000000	 83.188935	 71.605704	 72.975464	 61.774677	 65.238843	 57.287302	 84.118551	 72.381873	 76.631985	 65.681587	 66.616478	 58.721920	 
396.000000	 83.188924	 71.663911	 72.975452	 61.830892	 65.238839	 57.327259	 84.118541	 72.440852	 76.631975	 65.736614	 66.616475	 58.761591	 
398.000000	 83.188914	 71.721536	 72.975440	 61.886544	 65.238836	 57.366817	 84.118530	 72.499240	 76.631964	 65.791090	 66.616472	 58.800865	 
400.000000	 83.188903	 71.778588	 72.975428	 61.941643	 65.238832	 57.405981	 84.118520	 72.557047	 76.631954	 65.845025	 66.616469	 58.839749	 
402.000000	 83.188892	 71.835074	 72.975415	 61.996196	 65.238829	 57.444758	 84.118509	 72.614282	 76.631943	 65.898426	 66.616466	 58.878248	 
404.000000	 83.188881	 71.891004	 72.975402	 62.050211	 65.238825	 57.483152	 84.118498	 72.670953	 76.631932	 65.951300	 66.616463	 58.916367	 
406.000000	 83.188870	 71.946386	 72.975389	 62.103697	 65.238822	 57.521170	 84.118486	 72.727069	 76.631921	 66.003656	 66.616460	 58.954112	 
408.000000	 83.188858	 72.001227	 72.975375	 62.156661	 65.238818	 57.558817	 84.118475	 72.782637	 76.631909	 66.055501	 66.616456	 58.991490	 
410.000000	 83.188846	 72.055536	 72.975361	 62.209110	 65.238814	 57.596099	 84.118463	 72.837665	 76.631897	 66.106843	 66.616453	 59.028504	 
412.000000	 83.188834	 72.109320	 72.975347	 62.261053	 65.238810	 57.633020	 84.118450	 72.892161	 76.631885	 66.157689	 66.616450	 59.065161	 
414.000000	 83.188821	 72.162587	 72.975332	 62.312496	 65.238806	 57.669586	 84.118437	 72.946134	 76.631872	 66.208045	 66.616446	 59.101465	 
416.000000	 83.188808	 72.215344	 72.975317	 62.363447	 65.238802	 57.705803	 84.118424	 72.999590	 76.631859	 66.257920	 66.616443	 59.137422	 
418.000000	 83.188794	 72.267599	 72.975301	 62.413913	 65.238798	 57.741674	 84.118411	 73.052537	 76.631845	 66.307320	 66.616439	 59.173036	 
420.000000	 83.188780	 72.319358	 72.975284	 62.463900	 65.238794	 57.777205	 84.118397	 73.104981	 76.631831	 66.356251	 66.616435	 59.208313	 
422.000000	 83.188766	 72.370629	 72.975267	 62.513416	 65.238790	 57.812402	 84.118382	 73.156931	 76.631817	 66.404721	 66.616431	 59.243257	 
424.000000	 83.188751	 72.421418	 72.975250	 62.562466	 65.238785	 57.847267	 84.118368	 73.208394	 76.631802	 66.452735	 66.616427	 59.277873	 
426.000000	 83.188736	 72.471733	 72.975232	 62.611058	 65.238781	 57.881807	 84.118352	 73.259375	 76.631786	 66.500301	 66.616423	 59.312165	 
428.000000	 83.188720	 72.521579	 72.975213	 62.659198	 65.238776	 57.916025	 84.118336	 73.309881	 76.631770	 66.547424	 66.616419	 59.346138	 
430.000000	 83.188704	 72.570964	 72.975194	 62.706892	 65.238771	 57.949927	 84.118320	 73.359921	 76.631753	 66.594110	 66.616415	 59.379797	 
432.000000	 83.188687	 72.619893	 72.975174	 62.754146	 65.238766	 57.983516	 84.118303	 73.409498	 76.631736	 66.640367	 66.616410	 59.413146	 
434.000000	 83.188669	 72.668374	 72.975153	 62.800967	 65.238761	 58.016797	 84.118285	 73.458621	 76.631718	 66.686199	 66.616406	 59.446188	 
436.000000	 83.188651	 72.716412	 72.975131	 62.847360	 65.238755	 58.049774	 84.118267	 73.507295	 76.631699	 66.731612	 66.616401	 59.478929	 
438.000000	 83.188632	 72.764013	 72.975109	 62.893331	 65.238750	 58.082451	 84.118249	 73.555527	 76.631680	 66.776612	 66.616396	 59.511372	 
440.000000	 83.188613	 72.811183	 72.975086	 62.938887	 65.238744	 58.114833	 84.118229	 73.603322	 76.631660	 66.821205	 66.616391	 59.543521	 
442.000000	 83.188593	 72.857928	 72.975062	 62.984031	 65.238738	 58.146922	 84.118209	 73.650686	 76.631639	 66.865396	 66.616386	 59.575381	 
444.000000	 83.188572	 72.904254	 72.975037	 63.028771	 65.238732	 58.178724	 84.118188	 73.697626	 76.631618	 66.909191	 66.616381	 59.606955	 
446.000000	 83.188551	 72.950166	 72.975012	 63.073111	 65.238726	 58.210242	 84.118167	 73.744146	 76.631596	 66.952595	 66.616375	 59.638247	 
448.000000	 83.188528	 72.995670	 72.974985	 63.117057	 65.238719	 58.241480	 84.118144	 73.790253	 76.631573	 66.995612	 66.616369	 59.669261	 
450.000000	 83.188505	 73.040771	 72.974958	 63.160613	 65.238712	 58.272441	 84.118121	 73.835951	 76.631549	 67.038249	 66.616363	 59.700000	 
452.000000	 83.188482	 73.085474	 72.974929	 63.203786	 65.238705	 58.303129	 84.118097	 73.881247	 76.631524	 67.080510	 66.616357	 59.730469	 
454.000000	 83.188457	 73.129786	 72.974900	 63.246580	 65.238698	 58.333548	 84.118073	 73.926146	 76.631499	 67.122401	 66.616351	 59.760670	 
456.000000	 83.188431	 73.173710	 72.974869	 63.289000	 65.238690	 58.363702	 84.118047	 73.970652	 76.631472	 67.163925	 66.616344	 59.790607	 
458.000000	 83.188405	 73.217252	 72.974837	 63.331051	 65.238683	 58.393593	 84.118020	 74.014771	 76.631445	 67.205088	 66.616337	 59.820285	 
460.000000	 83.188377	 73.260417	 72.974805	 63.372738	 65.238675	 58.423226	 84.117993	 74.058508	 76.631416	 67.245895	 66.616330	 59.849705	 
462.000000	 83.188349	 73.303210	 72.974771	 63.414066	 65.238666	 58.452602	 84.117964	 74.101867	 76.631387	 67.286349	 66.616323	 59.878871	 
464.000000	 83.188320	 73.345635	 72.974735	 63.455038	 65.238658	 58.481727	 84.117935	 74.144855	 76.631356	 67.326457	 66.616315	 59.907787	 
466.000000	 83.188289	 73.387698	 72.974699	 63.495660	 65.238649	 58.510603	 84.117904	 74.187475	 76.631324	 67.366221	 66.616307	 59.936456	 
468.000000	 83.188258	 73.429402	 72.974661	 63.535937	 65.238639	 58.539233	 84.117872	 74.229732	 76.631291	 67.405647	 66.616299	 59.964881	 
470.000000	 83.188225	 73.470753	 72.974622	 63.575872	 65.238630	 58.567620	 84.117840	 74.271630	 76.631257	 67.444739	 66.616291	 59.993065	 
472.000000	 83.188191	 73.511755	 72.974581	 63.615469	 65.238620	 58.595768	 84.117806	 74.313175	 76.631222	 67.483500	 66.616282	 60.021011	 
474.000000	 83.188156	 73.552412	 72.974539	 63.654734	 65.238610	 58.623679	 84.117770	 74.354371	 76.631186	 67.521936	 66.616273	 60.048722	 
476.000000	 83.188120	 73.592729	 72.974496	 63.693670	 65.238599	 58.651356	 84.117734	 74.395222	 76.631148	 67.560050	 66.616264	 60.076201	 
478.000000	 83.188082	 73.632710	 72.974451	 63.732281	 65.238588	 58.678803	 84.117696	 74.435732	 76.631109	 67.597846	 66.616254	 60.103452	 
480.000000	 83.188043	 73.672358	 72.974404	 63.770572	 65.238577	 58.706022	 84.117657	 74.475906	 76.631068	 67.635328	 66.616244	 60.130476	 
482.000000	 83.188003	 73.711679	 72.974356	 63.808546	 65.238565	 58.733016	 84.117617	 74.515748	 76.631026	 67.672500	 66.616234	 60.157276	 
484.000000	 83.187961	 73.750676	 72.974305	 63.846207	 65.238553	 58.759788	 84.117575	 74.555262	 76.630982	 67.709366	 66.616223	 60.183856	 
486.000000	 83.187918	 73.789353	 72.974254	 63.883559	 65.238540	 58.786340	 84.117531	 74.594451	 76.630937	 67.745930	 66.616212	 60.210218	 
488.000000	 83.187873	 73.827715	 72.974200	 63.920607	 65.238527	 58.812676	 84.117486	 74.633321	 76.630891	 67.782195	 66.616201	 60.236365	 
490.000000	 83.187827	 73.865764	 72.974144	 63.957352	 65.238513	 58.838797	 84.117440	 74.671874	 76.630842	 67.818166	 66.616189	 60.262300	 
492.000000	 83.187779	 73.903505	 72.974086	 63.993800	 65.238499	 58.864707	 84.117392	 74.710115	 76.630792	 67.853844	 66.616176	 60.288024	 
494.000000	 83.187729	 73.940941	 72.974027	 64.029954	 65.238485	 58.890407	 84.117342	 74.748048	 76.630740	 67.889235	 66.616164	 60.313540	 
496.000000	 83.187678	 73.978077	 72.973965	 64.065818	 65.238470	 58.915902	 84.117290	 74.785675	 76.630686	 67.924341	 66.616151	 60.338852	 
498.000000	 83.187624	 74.014915	 72.973901	 64.101394	 65.238454	 58.941192	 84.117236	 74.823001	 76.630631	 67.959166	 66.616137	 60.363961	 
500.000000	 83.187569	 74.051459	 72.973834	 64.136686	 65.238438	 58.966280	 84.117181	 74.860030	 76.630573	 67.993714	 66.616123	 60.388870	 
502.000000	 83.187512	 74.087714	 72.973766	 64.171698	 65.238422	 58.991170	 84.117124	 74.896764	 76.630513	 68.027987	 66.616108	 60.413582	 
504.000000	 83.187453	 74.123681	 72.973695	 64.206433	 65.238404	 59.015862	 84.117064	 74.933208	 76.630452	 68.061989	 66.616093	 60.438097	 
506.000000	 83.187392	 74.159365	 72.973621	 64.240894	 65.238386	 59.040361	 84.117003	 74.969365	 76.630388	 68.095722	 66.616078	 60.462420	 
508.000000	 83.187328	 74.194769	 72.973545	 64.275084	 65.238368	 59.064666	 84.116939	 75.005238	 76.630321	 68.129191	 66.616061	 60.486552	 
510.000000	 83.187262	 74.229896	 72.973466	 64.309008	 65.238349	 59.088782	 84.116873	 75.040830	 76.630253	 68.162399	 66.616045	 60.510495	 
512.000000	 83.187194	 74.264749	 72.973384	 64.342666	 65.238329	 59.112711	 84.116804	 75.076145	 76.630181	 68.195347	 66.616027	 60.534252	 
514.000000	 83.187124	 74.299332	 72.973299	 64.376064	 65.238308	 59.136453	 84.116734	 75.111186	 76.630108	 68.228040	 66.616009	 60.557825	 
516.000000	 83.187051	 74.333647	 72.973211	 64.409203	 65.238287	 59.160012	 84.116660	 75.145956	 76.630032	 68.260480	 66.615991	 60.581216	 
518.000000	 83.186975	 74.367699	 72.973120	 64.442087	 65.238265	 59.183390	 84.116584	 75.180459	 76.629953	 68.292671	 66.615971	 60.604426	 
520.000000	 83.186897	 74.401489	 72.973026	 64.474719	 65.238242	 59.206589	 84.116506	 75.214697	 76.629871	 68.324614	 66.615951	 60.627459	 
522.000000	 83.186816	 74.435020	 72.972929	 64.507101	 65.238219	 59.229610	 84.116424	 75.248673	 76.629786	 68.356313	 66.615931	 60.650316	 
524.000000	 83.186732	 74.468297	 72.972827	 64.539237	 65.238194	 59.252457	 84.116340	 75.282390	 76.629698	 68.387771	 66.615909	 60.672999	 
526.000000	 83.186645	 74.501321	 72.972723	 64.571129	 65.238169	 59.275130	 84.116253	 75.315852	 76.629607	 68.418990	 66.615887	 60.695509	 
528.000000	 83.186555	 74.534095	 72.972615	 64.602779	 65.238142	 59.297632	 84.116163	 75.349060	 76.629513	 68.449973	 66.615864	 60.717850	 
530.000000	 83.186462	 74.566623	 72.972502	 64.634192	 65.238115	 59.319965	 84.116069	 75.382019	 76.629416	 68.480723	 66.615840	 60.740023	 
532.000000	 83.186366	 74.598907	 72.972386	 64.665368	 65.238087	 59.342130	 84.115972	 75.414730	 76.629315	 68.511242	 66.615816	 60.762030	 
534.000000	 83.186266	 74.630949	 72.972266	 64.696312	 65.238058	 59.364130	 84.115872	 75.447197	 76.629210	 68.541533	 66.615790	 60.783872	 
536.000000	 83.186162	 74.662753	 72.972141	 64.727024	 65.238028	 59.385966	 84.115768	 75.479423	 76.629102	 68.571598	 66.615764	 60.805552	 
538.000000	 83.186055	 74.694321	 72.972012	 64.757509	 65.237997	 59.407640	 84.115660	 75.511409	 76.628990	 68.601440	 66.615736	 60.827072	 
540.000000	 83.185944	 74.725655	 72.971879	 64.787769	 65.237964	 59.429154	 84.115549	 75.543158	 76.628874	 68.631062	 66.615708	 60.848432	 
542.000000	 83.185830	 74.756759	 72.971740	 64.817805	 65.237931	 59.450510	 84.115433	 75.574674	 76.628754	 68.660465	 66.615679	 60.869635	 
544.000000	 83.185711	 74.787634	 72.971597	 64.847621	 65.237896	 59.471709	 84.115314	 75.605958	 76.628629	 68.689652	 66.615648	 60.890683	 
546.000000	 83.185588	 74.818283	 72.971448	 64.877219	 65.237860	 59.492753	 84.115190	 75.637014	 76.628501	 68.718626	 66.615617	 60.911577	 
548.000000	 83.185460	 74.848710	 72.971295	 64.906601	 65.237823	 59.513644	 84.115062	 75.667843	 76.628367	 68.747389	 66.615585	 60.932318	 
550.000000	 83.185328	 74.878915	 72.971136	 64.935769	 65.237785	 59.534384	 84.114930	 75.698449	 76.628229	 68.775943	 66.615551	 60.952910	 
552.000000	 83.185192	 74.908901	 72.970971	 64.964727	 65.237745	 59.554974	 84.114792	 75.728832	 76.628086	 68.804290	 66.615516	 60.973352	 
554.000000	 83.185050	 74.938672	 72.970800	 64.993475	 65.237703	 59.575415	 84.114650	 75.758997	 76.627938	 68.832432	 66.615480	 60.993648	 
556.000000	 83.184904	 74.968228	 72.970624	 65.022016	 65.237661	 59.595710	 84.114503	 75.788945	 76.627784	 68.860373	 66.615443	 61.013798	 
558.000000	 83.184752	 74.997573	 72.970441	 65.050353	 65.237616	 59.615860	 84.114351	 75.818679	 76.627625	 68.888113	 66.615404	 61.033803	 
560.000000	 83.184595	 75.026708	 72.970251	 65.078488	 65.237571	 59.635866	 84.114193	 75.848200	 76.627461	 68.915655	 66.615364	 61.053667	 
562.000000	 83.184433	 75.055636	 72.970055	 65.106423	 65.237523	 59.655730	 84.114030	 75.877512	 76.627291	 68.943001	 66.615322	 61.073389	 
564.000000	 83.184265	 75.084359	 72.969852	 65.134159	 65.237474	 59.675453	 84.113861	 75.906615	 76.627114	 68.970154	 66.615279	 61.092971	 
566.000000	 83.184090	 75.112879	 72.969641	 65.161699	 65.237423	 59.695038	 84.113685	 75.935514	 76.626931	 68.997114	 66.615235	 61.112416	 
568.000000	 83.183910	 75.141199	 72.969423	 65.189046	 65.237370	 59.714485	 84.113504	 75.964208	 76.626742	 69.023885	 66.615189	 61.131724	 
570.000000	 83.183723	 75.169319	 72.969198	 65.216200	 65.237316	 59.733795	 84.113316	 75.992702	 76.626547	 69.050468	 66.615141	 61.150897	 
572.000000	 83.183530	 75.197243	 72.968964	 65.243164	 65.237259	 59.752971	 84.113122	 76.020996	 76.626344	 69.076864	 66.615092	 61.169936	 
574.000000	 83.183330	 75.224973	 72.968722	 65.269940	 65.237201	 59.772013	 84.112921	 76.049093	 76.626134	 69.103077	 66.615041	 61.188842	 
576.000000	 83.183122	 75.252510	 72.968472	 65.296530	 65.237140	 59.790924	 84.112712	 76.076995	 76.625916	 69.129108	 66.614988	 61.207618	 
578.000000	 83.182908	 75.279856	 72.968212	 65.322936	 65.237077	 59.809704	 84.112497	 76.104703	 76.625691	 69.154958	 66.614933	 61.226264	 
580.000000	 83.182686	 75.307013	 72.967943	 65.349159	 65.237012	 59.828354	 84.112273	 76.132221	 76.625458	 69.180630	 66.614876	 61.244781	 
582.000000	 83.182455	 75.333984	 72.967665	 65.375202	 65.236945	 59.846877	 84.112042	 76.159549	 76.625217	 69.206125	 66.614818	 61.263172	 
584.000000	 83.182217	 75.360770	 72.967377	 65.401066	 65.236875	 59.865273	 84.111802	 76.186690	 76.624967	 69.231445	 66.614757	 61.281437	 
586.000000	 83.181970	 75.387373	 72.967079	 65.426753	 65.236803	 59.883543	 84.111554	 76.213645	 76.624708	 69.256592	 66.614694	 61.299577	 
588.000000	 83.181715	 75.413794	 72.966770	 65.452265	 65.236729	 59.901690	 84.111298	 76.240417	 76.624440	 69.281568	 66.614629	 61.317594	 
590.000000	 83.181451	 75.440036	 72.966450	 65.477603	 65.236651	 59.919713	 84.111032	 76.267007	 76.624162	 69.306374	 66.614561	 61.335489	 
592.000000	 83.181177	 75.466101	 72.966118	 65.502770	 65.236571	 59.937615	 84.110756	 76.293416	 76.623875	 69.331012	 66.614491	 61.353264	 
594.000000	 83.180893	 75.491989	 72.965775	 65.527766	 65.236488	 59.955396	 84.110471	 76.319648	 76.623577	 69.355484	 66.614419	 61.370919	 
596.000000	 83.180599	 75.517704	 72.965420	 65.552595	 65.236402	 59.973059	 84.110176	 76.345703	 76.623269	 69.379791	 66.614344	 61.388455	 
598.000000	 83.180295	 75.543246	 72.965052	 65.577256	 65.236313	 59.990603	 84.109871	 76.371584	 76.622950	 69.403935	 66.614267	 61.405875	 
600.000000	 83.179981	 75.568617	 72.964671	 65.601752	 65.236221	 60.008030	 84.109554	 76.397292	 76.622620	 69.427917	 66.614186	 61.423178	 
602.000000	 83.179655	 75.593819	 72.964276	 65.626085	 65.236126	 60.025342	 84.109227	 76.422828	 76.622278	 69.451739	 66.614103	 61.440366	 
604.000000	 83.179317	 75.618853	 72.963867	 65.650256	 65.236027	 60.042539	 84.108887	 76.448194	 76.621923	 69.475403	 66.614017	 61.457441	 
606.000000	 83.178967	 75.643722	 72.963444	 65.674267	 65.235924	 60.059622	 84.108536	 76.473393	 76.621557	 69.498911	 66.613928	 61.474403	 
608.000000	 83.178605	 75.668427	 72.963006	 65.698118	 65.235818	 60.076593	 84.108172	 76.498425	 76.621177	 69.522262	 66.613836	 61.491254	 
610.000000	 83.178231	 75.692969	 72.962552	 65.721813	 65.235709	 60.093453	 84.107796	 76.523292	 76.620783	 69.545460	 66.613740	 61.507994	 
612.000000	 83.177843	 75.717349	 72.962081	 65.745351	 65.235595	 60.110203	 84.107406	 76.547996	 76.620376	 69.568505	 66.613641	 61.524625	 
614.000000	 83.177441	 75.741570	 72.961595	 65.768735	 65.235477	 60.126843	 84.107002	 76.572538	 76.619954	 69.591400	 66.613539	 61.541147	 
616.000000	 83.177025	 75.765633	 72.961090	 65.791966	 65.235355	 60.143376	 84.106584	 76.596920	 76.619518	 69.614144	 66.613433	 61.557562	 
618.000000	 83.176594	 75.789539	 72.960568	 65.815045	 65.235229	 60.159801	 84.106151	 76.621144	 76.619065	 69.636741	 66.613323	 61.573871	 
620.000000	 83.176148	 75.813291	 72.960027	 65.837974	 65.235098	 60.176120	 84.105703	 76.645210	 76.618597	 69.659191	 66.613209	 61.590075	 
622.000000	 83.175686	 75.836888	 72.959467	 65.860755	 65.234963	 60.192335	 84.105238	 76.669120	 76.618112	 69.681495	 66.613092	 61.606174	 
624.000000	 83.175207	 75.860333	 72.958887	 65.883388	 65.234822	 60.208445	 84.104758	 76.692876	 76.617610	 69.703655	 66.612970	 61.622171	 
626.000000	 83.174712	 75.883627	 72.958286	 65.905875	 65.234677	 60.224452	 84.104260	 76.716479	 76.617090	 69.725672	 66.612843	 61.638064	 
628.000000	 83.174199	 75.906772	 72.957664	 65.928217	 65.234526	 60.240357	 84.103745	 76.739931	 76.616551	 69.747548	 66.612713	 61.653857	 
630.000000	 83.173667	 75.929768	 72.957019	 65.950416	 65.234371	 60.256161	 84.103211	 76.763232	 76.615994	 69.769284	 66.612577	 61.669549	 
632.000000	 83.173117	 75.952618	 72.956352	 65.972473	 65.234209	 60.271864	 84.102659	 76.786385	 76.615416	 69.790880	 66.612437	 61.685142	 
634.000000	 83.172547	 75.975322	 72.955660	 65.994389	 65.234042	 60.287469	 84.102086	 76.809391	 76.614818	 69.812339	 66.612292	 61.700636	 
636.000000	 83.171957	 75.997882	 72.954944	 66.016165	 65.233869	 60.302975	 84.101494	 76.832250	 76.614199	 69.833662	 66.612142	 61.716033	 
638.000000	 83.171346	 76.020299	 72.954202	 66.037803	 65.233689	 60.318383	 84.100880	 76.854964	 76.613558	 69.854849	 66.611987	 61.731332	 
640.000000	 83.170714	 76.042575	 72.953434	 66.059303	 65.233503	 60.333695	 84.100245	 76.877535	 76.612894	 69.875902	 66.611826	 61.746536	 
642.000000	 83.170058	 76.064710	 72.952638	 66.080668	 65.233311	 60.348911	 84.099587	 76.899964	 76.612206	 69.896822	 66.611659	 61.761646	 
644.000000	 83.169380	 76.086706	 72.951814	 66.101898	 65.233111	 60.364033	 84.098906	 76.922252	 76.611494	 69.917611	 66.611486	 61.776661	 
646.000000	 83.168677	 76.108564	 72.950961	 66.122994	 65.232905	 60.379060	 84.098200	 76.944400	 76.610757	 69.938268	 66.611308	 61.791582	 
648.000000	 83.167949	 76.130285	 72.950077	 66.143957	 65.232691	 60.393994	 84.097470	 76.966409	 76.609993	 69.958797	 66.611122	 61.806412	 
650.000000	 83.167195	 76.151870	 72.949161	 66.164790	 65.232469	 60.408836	 84.096713	 76.988281	 76.609203	 69.979197	 66.610931	 61.821149	 
652.000000	 83.166415	 76.173322	 72.948212	 66.185491	 65.232239	 60.423587	 84.095930	 77.010017	 76.608384	 69.999470	 66.610732	 61.835796	 
654.000000	 83.165606	 76.194640	 72.947229	 66.206064	 65.232001	 60.438246	 84.095119	 77.031618	 76.607536	 70.019616	 66.610527	 61.850354	 
656.000000	 83.164769	 76.215825	 72.946211	 66.226509	 65.231755	 60.452816	 84.094279	 77.053085	 76.606658	 70.039638	 66.610314	 61.864822	 
658.000000	 83.163902	 76.236880	 72.945157	 66.246826	 65.231500	 60.467297	 84.093409	 77.074419	 76.605748	 70.059535	 66.610094	 61.879201	 
660.000000	 83.163004	 76.257805	 72.944065	 66.267017	 65.231235	 60.481690	 84.092508	 77.095622	 76.604806	 70.079309	 66.609866	 61.893493	 
662.000000	 83.162074	 76.278601	 72.942933	 66.287084	 65.230961	 60.495995	 84.091575	 77.116694	 76.603831	 70.098961	 66.609629	 61.907698	 
664.000000	 83.161111	 76.299269	 72.941761	 66.307026	 65.230677	 60.510213	 84.090609	 77.137637	 76.602821	 70.118492	 66.609385	 61.921818	 
666.000000	 83.160113	 76.319811	 72.940547	 66.326846	 65.230383	 60.524345	 84.089608	 77.158451	 76.601775	 70.137903	 66.609132	 61.935851	 
668.000000	 83.159080	 76.340226	 72.939289	 66.346543	 65.230078	 60.538392	 84.088572	 77.179138	 76.600692	 70.157195	 66.608869	 61.949801	 
670.000000	 83.158010	 76.360517	 72.937986	 66.366119	 65.229762	 60.552355	 84.087499	 77.199699	 76.599570	 70.176369	 66.608598	 61.963666	 
672.000000	 83.156901	 76.380685	 72.936636	 66.385575	 65.229435	 60.566233	 84.086388	 77.220134	 76.598408	 70.195426	 66.608317	 61.977449	 
674.000000	 83.155753	 76.400729	 72.935238	 66.404912	 65.229096	 60.580029	 84.085237	 77.240445	 76.597205	 70.214366	 66.608025	 61.991149	 
676.000000	 83.154564	 76.420652	 72.933789	 66.424130	 65.228745	 60.593742	 84.084045	 77.260633	 76.595959	 70.233190	 66.607724	 62.004767	 
678.000000	 83.153332	 76.440454	 72.932287	 66.443231	 65.228380	 60.607373	 84.082811	 77.280698	 76.594669	 70.251901	 66.607412	 62.018304	 
680.000000	 83.152056	 76.460136	 72.930732	 66.462216	 65.228003	 60.620923	 84.081533	 77.300642	 76.593332	 70.270497	 66.607088	 62.031761	 
682.000000	 83.150734	 76.479699	 72.929121	 66.481084	 65.227612	 60.634393	 84.080209	 77.320465	 76.591948	 70.288981	 66.606754	 62.045138	 
684.000000	 83.149365	 76.499144	 72.927451	 66.499838	 65.227207	 60.647783	 84.078838	 77.340169	 76.590514	 70.307353	 66.606407	 62.058436	 
686.000000	 83.147947	 76.518472	 72.925721	 66.518478	 65.226787	 60.661094	 84.077418	 77.359754	 76.589030	 70.325614	 66.606048	 62.071656	 
688.000000	 83.146478	 76.537684	 72.923929	 66.537005	 65.226352	 60.674327	 84.075947	 77.379221	 76.587492	 70.343764	 66.605676	 62.084798	 
690.000000	 83.144956	 76.556780	 72.922072	 66.555419	 65.225901	 60.687482	 84.074424	 77.398571	 76.585900	 70.361805	 66.605291	 62.097863	 
692.000000	 83.143380	 76.575762	 72.920147	 66.573721	 65.225433	 60.700560	 84.072846	 77.417805	 76.584250	 70.379737	 66.604892	 62.110852	 
694.000000	 83.141746	 76.594629	 72.918153	 66.591913	 65.224949	 60.713561	 84.071212	 77.436924	 76.582542	 70.397561	 66.604480	 62.123764	 
696.000000	 83.140055	 76.613384	 72.916086	 66.609995	 65.224446	 60.726486	 84.069520	 77.455929	 76.580773	 70.415278	 66.604052	 62.136602	 
698.000000	 83.138302	 76.632027	 72.913945	 66.627967	 65.223926	 60.739336	 84.067767	 77.474820	 76.578940	 70.432888	 66.603609	 62.149365	 
700.000000	 83.136486	 76.650558	 72.911726	 66.645830	 65.223386	 60.752111	 84.065951	 77.493598	 76.577042	 70.450393	 66.603151	 62.162054	 
